"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Interleukin-1 signaling",1,1,1,1,1,1,1,1,1,1,1,1,0.396039603960396,1,1,0.425742574257426,0.623762376237624,0.930693069306931,1,0.673267326732673,0.732673267326733,0.158415841584158,1,1,0.346534653465347,0.900990099009901,0.930693069306931,1,0.0099009900990099,0.801980198019802,0.237623762376238,0.376237623762376,0.851485148514851,0.198019801980198,0.198019801980198,0.0594059405940594,0.98019801980198,0.306930693069307,1,0.158415841584158,0.95049504950495,0.871287128712871,0.247524752475248,0.297029702970297,0.435643564356436,0.277227722772277,0.326732673267327,0.95049504950495,0.0396039603960396,0.198019801980198,0.693069306930693,0.712871287128713,1,1,0.178217821782178,0.504950495049505,0.792079207920792,0.118811881188119,0.247524752475248,0.841584158415842,1,0.0099009900990099,0.188118811881188,1,0.099009900990099,0.584158415841584
"Reactome Interleukin-10 signaling",1,1,1,1,1,1,0.0297029702970297,0.0297029702970297,1,1,1,0.98019801980198,0.346534653465347,1,1,0.782178217821782,0.851485148514851,0.871287128712871,0.148514851485149,0.128712871287129,0.920792079207921,0.217821782178218,0.99009900990099,0.99009900990099,0.594059405940594,0.356435643564356,0.881188118811881,0.178217821782178,0.0099009900990099,0.871287128712871,0.693069306930693,0.277227722772277,0.0495049504950495,0.504950495049505,0.188118811881188,1,1,0.534653465346535,1,0.613861386138614,0.633663366336634,0.792079207920792,0.138613861386139,0.0495049504950495,0.772277227722772,1,0.910891089108911,0.97029702970297,1,0.0198019801980198,0.910891089108911,0.752475247524752,1,1,0.0594059405940594,0.841584158415842,0.712871287128713,1,0.128712871287129,0.584158415841584,0.178217821782178,0.0099009900990099,0.178217821782178,0.158415841584158,1,0.722772277227723
"Reactome Interleukin-12 signaling",1,1,1,1,1,1,1,1,1,1,1,0.97029702970297,0.534653465346535,1,1,0.198019801980198,0.0198019801980198,0.752475247524752,1,0.128712871287129,0.930693069306931,0.356435643564356,1,0.910891089108911,0.0792079207920792,0.099009900990099,0.851485148514851,1,0.0396039603960396,0.564356435643564,0.316831683168317,0.663366336633663,1,0.168316831683168,0.465346534653465,1,0.099009900990099,0.465346534653465,1,0.613861386138614,0.0495049504950495,0.900990099009901,1,0.0198019801980198,0.920792079207921,0.346534653465347,0.0693069306930693,0.920792079207921,1,0.207920792079208,0.97029702970297,0.495049504950495,1,1,0.099009900990099,0.0594059405940594,0.663366336633663,1,0.237623762376238,0.366336633663366,0.138613861386139,0.0099009900990099,0.97029702970297,1,1,0.801980198019802
"Reactome Interleukin-15 signaling",1,1,1,1,1,1,1,1,1,1,1,0.544554455445545,1,0.811881188118812,1,0.851485148514851,0.217821782178218,0.623762376237624,0.148514851485149,0.118811881188119,0.138613861386139,0.445544554455446,1,0.574257425742574,0.871287128712871,0.108910891089109,0.712871287128713,1,0.0099009900990099,0.0693069306930693,0.603960396039604,1,1,0.0198019801980198,0.158415841584158,1,0.0297029702970297,0.0495049504950495,1,0.95049504950495,0.0693069306930693,1,1,0.0297029702970297,0.287128712871287,0.702970297029703,0.128712871287129,0.702970297029703,1,0.188118811881188,0.198019801980198,0.514851485148515,0.97029702970297,1,0.287128712871287,1,0.128712871287129,1,0.108910891089109,0.544554455445545,1,0.0495049504950495,0.514851485148515,0.0297029702970297,1,0.613861386138614
"Reactome Interleukin-17 signaling",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.633663366336634,1,1,0.861386138613861,0.524752475247525,0.920792079207921,1,0.0198019801980198,0.613861386138614,0.702970297029703,1,1,1,0.613861386138614,0.851485148514851,1,0.0099009900990099,1,0.564356435643564,0.811881188118812,0.841584158415842,0.683168316831683,0.702970297029703,1,0.504950495049505,0.663366336633663,1,0.504950495049505,0.128712871287129,0.772277227722772,1,0.0198019801980198,0.861386138613861,0.544554455445545,0.099009900990099,0.801980198019802,0.0396039603960396,0.0297029702970297,0.326732673267327,0.445544554455446,0.920792079207921,1,0.267326732673267,0.495049504950495,0.623762376237624,0.287128712871287,0.138613861386139,0.97029702970297,1,0.0099009900990099,0.930693069306931,1,0.099009900990099,0.108910891089109
"Reactome Interleukin-2 family signaling",1,1,1,1,1,1,1,1,1,1,1,0.98019801980198,0.475247524752475,1,1,0.910891089108911,0.336633663366337,0.900990099009901,0.306930693069307,0.099009900990099,0.346534653465347,0.782178217821782,1,0.96039603960396,0.782178217821782,0.207920792079208,0.930693069306931,1,0.0099009900990099,0.297029702970297,0.861386138613861,0.910891089108911,1,0.0099009900990099,0.336633663366337,1,0.0099009900990099,0.0099009900990099,0.99009900990099,0.98019801980198,0.198019801980198,0.99009900990099,1,0.0099009900990099,0.445544554455446,0.613861386138614,0.207920792079208,0.891089108910891,1,0.0396039603960396,0.198019801980198,0.475247524752475,0.277227722772277,1,0.584158415841584,0.702970297029703,0.178217821782178,1,0.257425742574257,0.920792079207921,1,0.0099009900990099,0.772277227722772,0.118811881188119,1,0.811881188118812
"Reactome Interleukin-20 family signaling",1,1,1,1,1,1,1,1,1,1,1,0.97029702970297,0.198019801980198,0.861386138613861,1,1,0.198019801980198,1,1,0.247524752475248,0.207920792079208,0.316831683168317,1,1,0.841584158415842,0.158415841584158,0.930693069306931,1,0.148514851485149,0.138613861386139,0.237623762376238,0.653465346534653,1,0.0099009900990099,1,1,0.0792079207920792,0.0495049504950495,0.920792079207921,0.673267326732673,0.0495049504950495,0.594059405940594,1,0.0594059405940594,0.158415841584158,1,0.0792079207920792,0.99009900990099,1,0.099009900990099,0.148514851485149,0.603960396039604,1,1,0.188118811881188,0.663366336633663,0.247524752475248,1,1,0.495049504950495,1,0.217821782178218,0.495049504950495,1,1,1
"Reactome Interleukin-3, Interleukin-5 and GM-CSF signaling",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.732673267326733,1,1,0.95049504950495,0.0297029702970297,0.891089108910891,1,0.0198019801980198,0.118811881188119,0.841584158415842,1,1,0.99009900990099,0.0693069306930693,0.900990099009901,1,0.0099009900990099,0.118811881188119,0.98019801980198,1,0.831683168316832,0.0099009900990099,0.425742574257426,1,0.0693069306930693,0.0297029702970297,0.99009900990099,0.801980198019802,0.0198019801980198,0.891089108910891,1,0.0099009900990099,0.356435643564356,0.594059405940594,0.0693069306930693,0.99009900990099,1,0.0198019801980198,0.396039603960396,0.099009900990099,0.188118811881188,1,0.376237623762376,0.683168316831683,0.0198019801980198,1,0.722772277227723,0.910891089108911,1,0.0099009900990099,0.811881188118812,1,1,0.95049504950495
"Reactome Interleukin-4 and Interleukin-13 signaling",0.0396039603960396,1,1,1,0.0198019801980198,0.0099009900990099,0.0198019801980198,0.0495049504950495,1,1,1,1,0.564356435643564,1,1,1,0.99009900990099,1,1,0.0495049504950495,0.97029702970297,0.97029702970297,1,1,0.99009900990099,0.930693069306931,1,1,0.0099009900990099,0.821782178217822,0.98019801980198,0.673267326732673,0.98019801980198,0.099009900990099,0.356435643564356,1,0.0099009900990099,0.0099009900990099,1,1,0.940594059405941,1,1,0.0099009900990099,0.861386138613861,0.99009900990099,0.97029702970297,1,1,0.0099009900990099,1,0.95049504950495,1,1,0.495049504950495,0.485148514851485,0.99009900990099,1,0.346534653465347,0.831683168316832,0.277227722772277,0.0099009900990099,0.782178217821782,0.0891089108910891,0.277227722772277,0.564356435643564
"Reactome Intrinsic Pathway for Apoptosis",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.594059405940594,1,1,0.336633663366337,0.613861386138614,0.97029702970297,0.376237623762376,0.0891089108910891,0.871287128712871,0.861386138613861,1,1,0.198019801980198,0.752475247524752,0.940594059405941,0.217821782178218,0.504950495049505,0.821782178217822,0.841584158415842,0.920792079207921,0.603960396039604,0.287128712871287,0.683168316831683,1,0.336633663366337,0.099009900990099,1,0.415841584158416,0.316831683168317,1,0.227722772277228,0.118811881188119,0.742574257425743,0.346534653465347,0.554455445544555,1,0.316831683168317,0.0792079207920792,0.861386138613861,0.297029702970297,0.514851485148515,1,0.0297029702970297,0.97029702970297,0.762376237623762,0.0495049504950495,0.455445544554455,0.722772277227723,0.297029702970297,0.0198019801980198,0.97029702970297,0.0396039603960396,0.138613861386139,0.99009900990099
"Reactome L13a-mediated translational silencing of Ceruloplasmin expression",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,1,1,1,0.0198019801980198,0.831683168316832,1,0.435643564356436,0.594059405940594,1,0.772277227722772,0.95049504950495,1,0.118811881188119,0.485148514851485,0.96039603960396,0.415841584158416,0.396039603960396,0.99009900990099,0.98019801980198,1,0.693069306930693,0.841584158415842,1,1,0.108910891089109,1,1,0.178217821782178,0.920792079207921,0.95049504950495,0.405940594059406,0.633663366336634,0.99009900990099,0.0099009900990099,0.841584158415842,0.99009900990099,1,0.564356435643564,0.99009900990099,0.366336633663366,0.108910891089109,1,0.524752475247525,0.257425742574257,0.396039603960396,1,0.148514851485149,1,0.227722772277228,0.168316831683168,1,1,1,0.267326732673267
"Reactome Late Phase of HIV Life Cycle",1,1,1,1,1,1,1,1,1,1,1,1,0.475247524752475,1,1,0.0594059405940594,0.891089108910891,1,1,0.98019801980198,0.871287128712871,0.376237623762376,1,0.99009900990099,0.297029702970297,0.722772277227723,1,1,0.97029702970297,0.900990099009901,0.356435643564356,0.663366336633663,0.405940594059406,0.0891089108910891,0.0495049504950495,1,0.564356435643564,0.504950495049505,1,0.0396039603960396,0.653465346534653,0.99009900990099,1,0.841584158415842,0.801980198019802,0.0396039603960396,0.326732673267327,0.881188118811881,1,0.96039603960396,0.851485148514851,0.623762376237624,0.267326732673267,1,0.0297029702970297,0.0099009900990099,0.940594059405941,1,0.732673267326733,0.683168316831683,1,0.0495049504950495,1,1,1,0.95049504950495
"Reactome MAP kinase activation",1,1,1,1,1,1,1,1,1,1,1,1,0.594059405940594,1,1,0.762376237623762,0.386138613861386,0.930693069306931,1,0.0594059405940594,0.594059405940594,0.683168316831683,0.99009900990099,1,1,0.485148514851485,0.831683168316832,1,0.0198019801980198,0.96039603960396,0.485148514851485,0.732673267326733,0.811881188118812,0.475247524752475,0.732673267326733,1,0.396039603960396,0.643564356435644,1,0.534653465346535,0.158415841584158,0.742574257425743,1,0.0198019801980198,0.792079207920792,0.514851485148515,0.0099009900990099,0.653465346534653,0.0198019801980198,0.0396039603960396,0.277227722772277,0.465346534653465,0.811881188118812,1,0.336633663366337,0.485148514851485,0.504950495049505,0.247524752475248,0.148514851485149,0.891089108910891,1,0.0099009900990099,0.920792079207921,1,0.099009900990099,0.108910891089109
"Reactome MAPK targets/ Nuclear events mediated by MAP kinases",1,1,1,1,1,1,1,1,1,1,1,0.96039603960396,0.504950495049505,0.95049504950495,1,0.782178217821782,0.188118811881188,0.95049504950495,1,0.0099009900990099,0.712871287128713,0.613861386138614,0.97029702970297,0.95049504950495,1,0.376237623762376,1,1,0.0198019801980198,1,0.356435643564356,0.524752475247525,1,0.693069306930693,0.613861386138614,1,0.356435643564356,1,1,0.504950495049505,0.0792079207920792,0.693069306930693,1,0.0099009900990099,0.742574257425743,0.445544554455446,0.0099009900990099,0.821782178217822,1,0.0099009900990099,0.732673267326733,0.732673267326733,1,1,0.227722772277228,1,0.435643564356436,1,0.138613861386139,0.940594059405941,1,0.0099009900990099,0.97029702970297,1,1,0.247524752475248
"Reactome Macroautophagy",1,1,1,1,1,1,1,1,1,1,1,0.98019801980198,0.554455445544555,1,1,0.128712871287129,0.653465346534653,0.752475247524752,0.435643564356436,0.257425742574257,1,0.316831683168317,0.900990099009901,0.891089108910891,0.643564356435644,0.861386138613861,0.98019801980198,1,0.356435643564356,0.871287128712871,0.297029702970297,0.544554455445545,0.138613861386139,0.574257425742574,0.108910891089109,1,0.099009900990099,1,1,0.663366336633663,0.683168316831683,0.96039603960396,0.376237623762376,0.554455445544555,1,0.435643564356436,0.801980198019802,0.435643564356436,0.396039603960396,0.277227722772277,1,0.673267326732673,1,1,0.415841584158416,0.712871287128713,0.821782178217822,1,0.811881188118812,0.712871287128713,1,0.118811881188119,0.128712871287129,1,1,0.148514851485149
"Reactome Major pathway of rRNA processing in the nucleolus and cytosol",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.841584158415842,1,0.306930693069307,0.97029702970297,1,0.861386138613861,0.99009900990099,1,0.0396039603960396,0.693069306930693,1,0.376237623762376,0.603960396039604,0.940594059405941,0.99009900990099,1,0.247524752475248,0.633663366336634,0.95049504950495,0.0495049504950495,0.415841584158416,0.99009900990099,1,0.0099009900990099,0.752475247524752,1,0.217821782178218,0.920792079207921,1,0.0099009900990099,0.455445544554455,1,0.316831683168317,0.99009900990099,0.99009900990099,0.673267326732673,0.0792079207920792,1,0.861386138613861,0.0297029702970297,0.594059405940594,1,0.574257425742574,0.514851485148515,0.168316831683168,0.178217821782178,0.95049504950495,1,1,0.564356435643564
"Reactome Mitochondrial biogenesis",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.316831683168317,1,1,0.118811881188119,0.732673267326733,0.653465346534653,0.118811881188119,0.267326732673267,0.346534653465347,0.831683168316832,1,0.99009900990099,0.287128712871287,0.841584158415842,0.663366336633663,1,0.0099009900990099,0.0891089108910891,0.524752475247525,0.821782178217822,0.108910891089109,0.95049504950495,0.227722772277228,1,0.0891089108910891,0.831683168316832,1,0.495049504950495,0.366336633663366,0.554455445544555,1,0.158415841584158,0.455445544554455,0.0891089108910891,0.425742574257426,0.534653465346535,1,0.0297029702970297,0.227722772277228,0.217821782178218,0.188118811881188,1,0.306930693069307,0.336633663366337,0.544554455445545,1,0.0297029702970297,0.544554455445545,1,0.0297029702970297,0.98019801980198,0.099009900990099,1,0.910891089108911
"Reactome Mitochondrial translation",1,1,1,1,0.0297029702970297,0.0198019801980198,1,1,1,1,1,1,0.603960396039604,1,1,0.0099009900990099,1,0.99009900990099,1,0.97029702970297,0.99009900990099,0.356435643564356,1,0.97029702970297,0.0198019801980198,0.920792079207921,0.97029702970297,1,0.99009900990099,0.930693069306931,0.96039603960396,0.544554455445545,0.376237623762376,0.742574257425743,0.772277227722772,1,0.128712871287129,0.732673267326733,1,0.0099009900990099,0.910891089108911,1,1,1,1,0.0099009900990099,0.821782178217822,0.712871287128713,1,0.455445544554455,0.198019801980198,0.0198019801980198,0.118811881188119,1,0.0198019801980198,0.0297029702970297,0.99009900990099,1,0.871287128712871,0.792079207920792,1,0.99009900990099,1,1,1,1
"Reactome Mitochondrial translation elongation",1,1,1,1,0.0198019801980198,0.0099009900990099,1,1,1,1,1,1,0.693069306930693,1,1,0.0099009900990099,0.99009900990099,1,1,0.98019801980198,1,0.366336633663366,1,0.99009900990099,0.0198019801980198,0.861386138613861,0.96039603960396,1,0.98019801980198,0.95049504950495,0.96039603960396,0.495049504950495,0.316831683168317,0.732673267326733,0.782178217821782,1,0.148514851485149,0.712871287128713,1,0.0099009900990099,0.831683168316832,1,1,1,1,0.0099009900990099,0.792079207920792,0.663366336633663,1,0.336633663366337,0.0891089108910891,0.0099009900990099,0.128712871287129,1,0.0099009900990099,0.0495049504950495,1,1,0.910891089108911,0.732673267326733,1,0.97029702970297,1,1,1,1
"Reactome Mitochondrial translation initiation",1,1,1,1,0.0198019801980198,0.0099009900990099,1,1,1,1,1,1,0.574257425742574,1,1,0.0099009900990099,1,1,1,0.99009900990099,1,0.316831683168317,1,0.97029702970297,0.0396039603960396,0.861386138613861,0.95049504950495,1,0.940594059405941,0.900990099009901,0.930693069306931,0.712871287128713,0.445544554455446,0.722772277227723,0.801980198019802,1,0.188118811881188,0.554455445544555,1,0.0099009900990099,0.831683168316832,1,1,1,1,0.0396039603960396,0.841584158415842,0.683168316831683,1,0.376237623762376,0.168316831683168,0.0198019801980198,0.148514851485149,1,0.0198019801980198,0.0198019801980198,0.98019801980198,1,0.871287128712871,0.831683168316832,1,0.96039603960396,1,1,1,1
"Reactome Mitochondrial translation termination",1,1,1,1,0.0099009900990099,0.0099009900990099,1,1,1,1,1,1,0.603960396039604,1,1,0.0099009900990099,0.99009900990099,1,1,0.97029702970297,1,0.316831683168317,1,0.930693069306931,0.0396039603960396,0.792079207920792,0.97029702970297,1,0.97029702970297,0.910891089108911,0.97029702970297,0.574257425742574,0.524752475247525,0.762376237623762,0.801980198019802,1,0.0891089108910891,0.673267326732673,1,0.0099009900990099,0.801980198019802,1,1,1,1,0.0099009900990099,0.752475247524752,0.653465346534653,1,0.316831683168317,0.0792079207920792,0.0099009900990099,0.128712871287129,1,0.0198019801980198,0.0297029702970297,0.95049504950495,1,0.871287128712871,0.861386138613861,1,0.900990099009901,1,1,1,1
"Reactome Mitotic Prophase",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,0.762376237623762,0.99009900990099,1,0.108910891089109,0.267326732673267,0.920792079207921,1,0.603960396039604,0.534653465346535,0.930693069306931,0.99009900990099,1,0.366336633663366,0.504950495049505,0.891089108910891,1,0.673267326732673,0.663366336633663,0.346534653465347,0.524752475247525,0.217821782178218,0.425742574257426,0.297029702970297,1,0.118811881188119,0.98019801980198,0.98019801980198,0.158415841584158,0.0594059405940594,0.841584158415842,0.396039603960396,0.445544554455446,0.841584158415842,0.0792079207920792,0.188118811881188,0.861386138613861,1,0.752475247524752,0.544554455445545,0.227722772277228,0.465346534653465,1,0.108910891089109,0.0792079207920792,0.227722772277228,1,0.0594059405940594,0.128712871287129,1,0.0693069306930693,0.673267326732673,1,1,0.564356435643564
"Reactome MyD88 cascade initiated on plasma membrane",1,1,1,1,1,1,1,1,1,1,1,1,0.465346534653465,1,1,0.95049504950495,0.405940594059406,0.99009900990099,1,0.0099009900990099,0.396039603960396,0.158415841584158,1,0.99009900990099,1,0.673267326732673,0.920792079207921,1,0.0198019801980198,0.99009900990099,0.376237623762376,0.504950495049505,0.891089108910891,0.257425742574257,0.178217821782178,0.0396039603960396,0.564356435643564,0.148514851485149,1,0.752475247524752,0.336633663366337,0.910891089108911,1,0.0198019801980198,0.564356435643564,0.772277227722772,0.0495049504950495,0.772277227722772,0.0495049504950495,0.0099009900990099,0.198019801980198,0.623762376237624,0.940594059405941,1,0.217821782178218,0.514851485148515,0.524752475247525,0.366336633663366,0.237623762376238,0.920792079207921,1,0.0099009900990099,0.98019801980198,1,0.0495049504950495,0.148514851485149
"Reactome MyD88 deficiency (TLR2/4)",1,1,1,1,1,1,1,1,1,1,1,0.97029702970297,0.584158415841584,1,0.98019801980198,1,0.168316831683168,1,1,0.326732673267327,0.188118811881188,1,1,1,1,0.237623762376238,0.415841584158416,1,0.257425742574257,0.138613861386139,1,1,1,0.178217821782178,0.326732673267327,1,0.108910891089109,0.0792079207920792,1,1,0.227722772277228,1,1,0.267326732673267,0.178217821782178,1,0.0594059405940594,0.841584158415842,1,0.485148514851485,0.0891089108910891,0.267326732673267,1,1,0.108910891089109,0.217821782178218,0.207920792079208,1,0.425742574257426,0.821782178217822,1,0.336633663366337,0.178217821782178,1,1,0.930693069306931
"Reactome MyD88 dependent cascade initiated on endosome",1,1,1,1,1,1,1,1,1,1,1,1,0.485148514851485,1,1,0.940594059405941,0.207920792079208,0.98019801980198,1,0.0099009900990099,0.584158415841584,0.237623762376238,1,1,1,0.346534653465347,0.95049504950495,1,0.0099009900990099,1,0.445544554455446,0.574257425742574,0.841584158415842,0.217821782178218,0.326732673267327,0.0297029702970297,0.485148514851485,0.207920792079208,1,0.851485148514851,0.108910891089109,0.910891089108911,1,0.0396039603960396,0.613861386138614,0.821782178217822,0.0099009900990099,0.633663366336634,0.0198019801980198,0.0099009900990099,0.237623762376238,0.524752475247525,0.98019801980198,1,0.287128712871287,0.455445544554455,0.415841584158416,0.455445544554455,0.237623762376238,0.910891089108911,1,0.0099009900990099,0.683168316831683,1,0.0495049504950495,0.0693069306930693
"Reactome MyD88-independent TLR4 cascade ",1,1,1,1,1,1,1,1,1,1,1,1,0.574257425742574,1,1,0.930693069306931,0.099009900990099,0.98019801980198,0.0297029702970297,0.0495049504950495,0.495049504950495,0.386138613861386,0.97029702970297,1,1,0.356435643564356,0.95049504950495,1,0.0297029702970297,0.95049504950495,0.346534653465347,0.663366336633663,0.900990099009901,0.277227722772277,0.435643564356436,0.0693069306930693,0.485148514851485,0.099009900990099,1,0.762376237623762,0.0792079207920792,0.782178217821782,0.0396039603960396,0.0198019801980198,0.653465346534653,0.772277227722772,0.0099009900990099,0.831683168316832,0.0198019801980198,0.0198019801980198,0.247524752475248,0.732673267326733,0.96039603960396,1,0.277227722772277,0.613861386138614,0.564356435643564,0.188118811881188,0.346534653465347,0.851485148514851,1,0.0099009900990099,0.257425742574257,0.237623762376238,0.0099009900990099,0.099009900990099
"Reactome MyD88:MAL(TIRAP) cascade initiated on plasma membrane",1,1,1,1,1,1,1,1,1,1,1,1,0.524752475247525,1,1,0.95049504950495,0.178217821782178,1,1,0.0198019801980198,0.405940594059406,0.188118811881188,1,1,1,0.386138613861386,0.861386138613861,1,0.0198019801980198,0.792079207920792,0.405940594059406,0.633663366336634,0.910891089108911,0.188118811881188,0.247524752475248,0.0495049504950495,0.534653465346535,0.118811881188119,1,0.841584158415842,0.188118811881188,0.95049504950495,1,0.0099009900990099,0.455445544554455,0.891089108910891,0.0297029702970297,0.910891089108911,0.0297029702970297,0.0099009900990099,0.108910891089109,0.495049504950495,0.95049504950495,1,0.148514851485149,0.306930693069307,0.415841584158416,0.346534653465347,0.207920792079208,0.920792079207921,1,0.0099009900990099,0.861386138613861,1,0.0495049504950495,0.257425742574257
"Reactome NEP/NS2 Interacts with the Cellular Export Machinery",1,1,1,1,1,1,1,1,1,1,1,0.98019801980198,1,0.900990099009901,1,0.108910891089109,0.227722772277228,1,1,1,0.594059405940594,1,0.96039603960396,0.900990099009901,0.138613861386139,0.287128712871287,1,1,1,1,0.316831683168317,1,0.148514851485149,0.257425742574257,1,1,1,1,0.702970297029703,0.0594059405940594,0.168316831683168,0.95049504950495,1,0.861386138613861,1,0.118811881188119,0.118811881188119,0.792079207920792,1,0.98019801980198,0.752475247524752,0.326732673267327,0.0792079207920792,1,0.0693069306930693,0.128712871287129,0.603960396039604,1,0.524752475247525,0.386138613861386,1,0.564356435643564,0.821782178217822,1,1,0.772277227722772
"Reactome NRAGE signals death through JNK",1,1,1,1,1,1,1,1,1,1,1,0.97029702970297,0.920792079207921,1,1,0.227722772277228,0.316831683168317,0.792079207920792,0.108910891089109,0.0099009900990099,0.96039603960396,1,1,0.98019801980198,0.653465346534653,0.227722772277228,0.96039603960396,0.0396039603960396,0.0396039603960396,0.584158415841584,0.871287128712871,0.871287128712871,0.0198019801980198,1,0.207920792079208,1,0.118811881188119,0.237623762376238,1,0.237623762376238,0.643564356435644,0.613861386138614,0.0792079207920792,0.0099009900990099,0.811881188118812,0.148514851485149,0.237623762376238,0.584158415841584,0.0693069306930693,0.0099009900990099,0.514851485148515,0.594059405940594,0.782178217821782,1,0.0396039603960396,0.534653465346535,0.544554455445545,0.0297029702970297,0.0198019801980198,0.455445544554455,1,0.0099009900990099,0.910891089108911,0.0594059405940594,0.0594059405940594,0.376237623762376
"Reactome NS1 Mediated Effects on Host Pathways",1,1,1,1,1,1,1,1,1,1,1,1,1,0.910891089108911,1,0.108910891089109,0.138613861386139,1,1,0.465346534653465,0.564356435643564,0.693069306930693,0.96039603960396,0.930693069306931,0.198019801980198,0.326732673267327,0.98019801980198,1,0.861386138613861,0.95049504950495,0.297029702970297,0.524752475247525,0.0693069306930693,0.0792079207920792,0.554455445544555,1,0.0099009900990099,0.168316831683168,0.673267326732673,0.108910891089109,0.247524752475248,0.831683168316832,1,0.514851485148515,0.861386138613861,0.217821782178218,0.0495049504950495,0.900990099009901,1,0.227722772277228,0.663366336633663,0.0693069306930693,0.168316831683168,1,0.0099009900990099,0.158415841584158,0.821782178217822,1,0.613861386138614,0.564356435643564,1,0.108910891089109,0.455445544554455,1,1,0.891089108910891
"Reactome Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",1,1,1,1,1,1,1,1,1,1,1,0.99009900990099,1,1,1,0.0099009900990099,0.683168316831683,0.97029702970297,1,0.435643564356436,1,0.712871287128713,0.97029702970297,0.99009900990099,0.0594059405940594,0.495049504950495,0.653465346534653,1,0.316831683168317,0.97029702970297,1,1,0.772277227722772,0.99009900990099,0.98019801980198,1,0.376237623762376,0.96039603960396,1,0.128712871287129,0.643564356435644,0.712871287128713,1,0.524752475247525,1,0.0099009900990099,0.851485148514851,0.97029702970297,1,0.336633663366337,0.910891089108911,0.940594059405941,0.316831683168317,1,0.366336633663366,0.267326732673267,0.801980198019802,1,0.356435643564356,0.564356435643564,1,0.0594059405940594,0.95049504950495,1,1,0.415841584158416
"Reactome Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0396039603960396,0.95049504950495,1,1,0.326732673267327,0.99009900990099,0.643564356435644,0.95049504950495,0.99009900990099,0.0891089108910891,0.554455445544555,0.871287128712871,1,0.366336633663366,0.97029702970297,0.97029702970297,1,0.643564356435644,0.881188118811881,1,1,0.287128712871287,0.910891089108911,1,0.178217821782178,0.96039603960396,0.95049504950495,1,0.435643564356436,0.920792079207921,0.0099009900990099,1,1,1,0.198019801980198,0.841584158415842,0.930693069306931,0.158415841584158,1,0.613861386138614,0.306930693069307,0.653465346534653,1,0.148514851485149,1,1,0.198019801980198,1,1,1,0.316831683168317
"Reactome Nonsense-Mediated Decay (NMD)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0099009900990099,0.772277227722772,0.99009900990099,1,0.445544554455446,1,0.752475247524752,0.99009900990099,0.98019801980198,0.0594059405940594,0.584158415841584,0.702970297029703,1,0.316831683168317,0.940594059405941,0.98019801980198,1,0.782178217821782,0.97029702970297,0.96039603960396,1,0.287128712871287,0.96039603960396,1,0.148514851485149,0.683168316831683,0.732673267326733,1,0.465346534653465,0.96039603960396,0.0099009900990099,0.861386138613861,0.930693069306931,1,0.356435643564356,0.851485148514851,0.920792079207921,0.435643564356436,1,0.306930693069307,0.297029702970297,0.792079207920792,1,0.287128712871287,0.643564356435644,1,0.0198019801980198,0.930693069306931,1,1,0.415841584158416
"Reactome Nuclear Envelope Breakdown",1,1,1,1,1,1,1,1,1,1,1,0.940594059405941,0.623762376237624,0.98019801980198,1,0.108910891089109,0.495049504950495,0.881188118811881,1,0.98019801980198,0.495049504950495,1,0.99009900990099,0.900990099009901,0.336633663366337,0.445544554455446,0.900990099009901,1,1,0.712871287128713,0.118811881188119,0.346534653465347,0.108910891089109,0.326732673267327,0.237623762376238,1,0.0693069306930693,0.900990099009901,0.891089108910891,0.099009900990099,0.257425742574257,0.97029702970297,1,0.603960396039604,0.98019801980198,0.108910891089109,0.138613861386139,0.673267326732673,1,0.940594059405941,0.821782178217822,0.435643564356436,0.178217821782178,1,0.108910891089109,0.0891089108910891,0.207920792079208,1,0.326732673267327,0.247524752475248,1,0.455445544554455,0.831683168316832,1,1,0.405940594059406
