"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Interleukin-12 signaling",-9.15412420126321e-06,-2.48905052171862e-05,-8.19328865283914e-06,-7.88202778120383e-06,0,-2.76463316890925e-05,-1.93711063017504e-05,0,0,0,-1.43702476352479e-05,0.599312031722413,0.112920910645498,0.677040452363816,0.717167519472503,-0.0170459875688828,0.0589987397618807,0.234044470880794,-0.000327655934665235,-0.0303276188921893,0.165412964872044,0.135843448505521,0.505753137824055,0.489919888713169,-0.0275897603930593,0.180095301744756,0.290335510167537,0.00207728288082828,-0.0450312524555577,0.247028443881782,0.150525889705343,0.129676105213604,0.044964740309594,0.123650344218663,0.142148595000711,0.0170178019457201,-0.0297759458625459,0.0681481035597342,0.68079012882744,-0.00595926161191836,0.167094985146116,0.315469646209548,0.00114848966114126,-0.0562972191585611,0.143635698789512,-0.0335771871179456,0.095603591066556,0.309723796140013,-0.000225316494930439,0.0240488092305174,0.193784852683549,0.0303878467925172,0.006871590062627,-0.00373417242737153,-0.0378767848190736,-0.0302544734764137,0.153912257153262,0.00329273912807092,0.144099548925818,-0.00965771447299059,0.00219633380712731,-0.143920827615366,0.0626202241004481,-0.000538274558359811,0.00322627691290378,-0.0709261390667365
"Reactome Interleukin-15 signaling",0,-2.66129531283853e-05,0,0,0,0,-1.42188224924709e-06,0,0,-1.54365563514907e-05,-2.61911621494849e-05,0.451155189012284,0.347867658356384,0.540651131421117,0.865886550818173,0.0105022209994903,0.220543456490729,0.3623124042277,-0.000505672931899291,-0.00695871027669786,-0.0251521439843246,0.208587873697244,0.710323714972193,0.481217591107736,0.0301715002057715,0.264263118054831,0.522903907665617,-0.000443939373529647,0.0500472987009697,-0.0763762681636948,0.335358439070058,0.390382383845329,0.0633873588679167,0.103944881274775,0.273690134264497,-0.000705118064631754,-0.0264292293377024,-0.0295026066639706,0.553065477084139,0.0191385561640997,0.198898458679644,0.538655605204376,0.00179231402992297,0.0129876617354684,-0.0933643552680512,-0.024007203902391,0.201554239748803,0.348852832827072,-0.000705561317680328,-0.03129688807329,-0.0201785309663302,-0.00472086218438701,0.0549333321657369,-0.00100880136094646,-0.0421537146701312,-0.0347637901211282,0.240397955716407,-0.000890076417081822,0.142841745901145,0.138080463295853,0.000934689851483665,-0.0880029263338395,-0.0117574674241777,-0.000334969338978608,-0.000342895592436927,-0.0113605833669178
"Reactome Interleukin-17 signaling",0,-5.31133543795505e-06,-1.78250312869473e-05,-5.0780390834618e-06,0,-9.60990628515168e-06,-1.4210240612603e-05,-4.29399500413199e-06,0,-1.16436329865613e-05,-4.34971114384846e-06,0.306985804102575,-0.00984894751956516,0.476194323143452,0.649221149175733,0.0513727550971037,0.0834499092526134,0.256611580952583,0.0140110664441272,-0.0582329590534701,-0.0209190621412028,0.00043721955421266,0.437847985428281,0.176155683606099,0.0267389987118448,-0.0155280400253719,0.322300087345188,0.00636123882644544,-0.0670086412949971,-0.019283960255,0.00919408809277628,0.000733703123092046,0.0304518851987244,-0.0095608745321284,-0.00608765156246643,-0.000378943365657673,-0.0169435763118429,-0.0109959417321731,0.490582977878149,0.0511419779916342,0.128404336012978,0.308139555562114,0.00579611427739906,-0.0260323311620073,0.072757580734383,0.0166847644064528,0.0336305293670405,0.239418945736808,0.00186253728693347,-0.00314247635723091,-0.0191341173298984,0.0242095627762987,0.0284379975045201,0.0392449316570205,-0.0280478913955565,-0.0219279104511889,0.291891446292397,0.0302552311013277,0.0688476639579256,0.0841644499749527,0.00260748109248252,-0.128824273456959,0.0355192904599208,-0.00116195263906624,-0.00117065158816442,-0.0473738300279096
"Reactome Interleukin-2 family signaling",-1.07434543478046e-05,-8.67031384880005e-06,-4.26831090132702e-06,0,-1.25247990842153e-05,0,-1.24836976445797e-05,0,0,-8.01849747550971e-06,-2.83656508100347e-05,0.532278894852848,0.239121004585625,0.531036366425035,0.629383208771361,0.0796318309033372,0.25236329234556,0.442013128827344,-1.42147377367609e-05,0.0154841385136931,0.037724969789281,0.273681348867791,0.583433097986859,0.469471948408052,0.0625080514862996,0.30101791604973,0.472551186182028,0.0019298655825887,-0.002848203625949,0.0519281919227772,0.251009239280653,0.293369220342136,0.0141607679582216,0.185345257527966,0.192303543653371,0.00597724152802796,-0.0321020662193577,0.180552752745701,0.413858907841982,0.0826839109176491,0.295712743434408,0.573136148210753,0.00250035785638234,-0.0356306404675423,0.0522603465413993,0.0628029132642575,0.207352601624491,0.351637991967401,0.00099952116700392,-0.0909412439296758,0.0385573156270605,0.0613898459551471,0.0978665819314491,-0.00140423369442544,0.0092958238277526,-0.0397319935712358,0.299700103044993,0.000700700557652016,0.138849976747157,0.269967787194438,0.00126442157706817,-0.123729968462087,0.0403547672488301,-0.000616724681089849,0.00271361364842687,0.0913869910458751
"Reactome Interleukin-20 family signaling",-3.42002319502618e-05,0,0,-1.31610536285706e-05,0,0,-2.15665442220365e-05,-4.53410436038562e-06,0,-1.83285780855745e-05,0,0.561473585473855,0.268472635946232,0.593861622855178,0.766239744456573,0.0732449335217572,-0.00560352002027586,0.565828339416041,0.00138465904754013,-0.0368014158505138,0.101424529646183,0.311544465253532,0.738223716224263,0.723423019806711,0.0240395810276056,0.27493675360767,0.670219068752012,0.00448244315478548,-0.127031940109757,0.0439215396194459,0.334361240083699,0.378467507352907,0.0750671284261457,0.224753602034813,0.337981818640441,0.0152341373558015,-0.0186037496998981,0.0893840155973051,0.749152441667804,0.0161697466697859,0.134291655901738,0.627146591265316,0.00436048923313662,-0.122948976271766,0.00541808237339352,0.0687154952430369,0.0887022849911412,0.547487382252884,0.00494139910692281,-0.222462721368085,-0.0215775891662463,-0.0516491531243229,0.0320156456216226,-0.000892596972529201,-0.0476911008171517,-0.0409188155076851,0.182173177456819,0.00975254362920792,0.152776086296604,0.130357286082973,0.00701537893622183,-0.125340380743965,0.142667758893007,-0.000351928096384366,0.00640189466750273,0.145464341390465
"Reactome Interleukin-3, Interleukin-5 and GM-CSF signaling",-1.19008666527592e-05,0,-1.07681379412828e-06,-3.48017329759984e-05,-1.19010022549698e-05,-1.55279527217318e-07,0,-6.14057902939142e-06,-3.96826971535601e-06,-1.8386203212317e-05,-1.66422781756792e-05,0.503798176172936,0.2213192728628,0.613539048735535,0.698614945264436,0.105908284489275,0.10524463851608,0.380631904362261,0.000397586092435193,-0.0943793476663034,-0.0200859702312055,0.212485644781489,0.538899721507488,0.428173754172175,0.122524388235083,0.103997604633688,0.259787660167951,0.00157657278626976,-0.00768375231418993,-0.0294082078876467,0.136760331763036,0.295617531604693,-0.00707548321707074,0.0539207209792613,0.185893260810081,0.00633268141004445,-0.0348011669929272,0.10104901220339,0.478696905147212,0.108262268491093,0.112991935146857,0.463790824114568,0.00136040144117526,-0.0602210624976979,-0.0338802432037692,0.0834601182923928,0.0857304903223732,0.40862411140037,-0.000611720510094263,-0.11369216620458,-0.00121154832221434,0.0374486298663654,0.11231945005332,-0.000915398348869091,0.00722192674578155,-0.0340227241301342,0.178256121508783,0.00201754348701844,0.301946810515913,0.215088570367703,0.00164243947231169,-0.131100605141431,0.124651497663341,-0.000421373963233006,0.00199376368171516,0.0213409979349083
"Reactome Interleukin-4 and Interleukin-13 signaling",-7.81251427843489e-06,-1.58961813957574e-05,-8.25604730823176e-06,-2.29182402050216e-06,-1.28630457950514e-05,-2.54794713829493e-08,-4.96362033938614e-06,-1.06750838979488e-05,-1.05431170182832e-05,-2.6116090439578e-06,-1.48981131560883e-05,0.464311652493668,0.0923151580449942,0.605911901548226,0.56567482694058,0.0389510358499064,0.298094937149718,0.471647758270682,-6.18115228883649e-05,-0.00575788215550086,0.0304291039365143,0.156661451222627,0.631229612103254,0.468678786899184,0.0406637119535466,0.277636027398805,0.407666534471741,0.00394169835245016,-0.0765152410018604,0.0300962944486774,0.107953190009435,0.119796510987102,0.00288297838743093,0.0195256178502885,0.11399862397543,0.00548175566108868,-0.00522204799517187,0.0718273599281419,0.523903473831522,0.0390533791736169,0.27141427514478,0.524374245645988,0.00256611530417081,-0.0718314333743844,0.0215404723336096,0.0497206235288233,0.296634524192418,0.481067798138222,0.00126675045734653,-0.0261049809399071,0.0744862903044878,0.0864124521511257,0.0592399695790121,-0.00148653865146755,-0.024163407061969,-0.016489501113237,0.310674033486835,0.00512057803908545,0.0674914206459459,0.0403799922682528,0.00339205912766553,-0.114653195946885,0.0732843446261338,-0.000998437588918401,0.00335232005585076,0.0714322621170693
"Reactome Intrinsic Pathway for Apoptosis",-9.45941623913848e-06,0,-1.24471888288864e-05,-8.62975033895587e-06,-1.43163638453555e-05,0,-2.10597578689923e-05,0,0,0,-1.5185537274929e-05,0.451499073329038,0.0225581847234657,0.488901583818935,0.701023989971956,0.00924822356051938,0.286622791507915,0.388125887981932,0.00290175384496369,0.133289902008819,-0.0134663794759199,0.03152314788499,0.504782792726253,0.378908094211942,-0.00398953993197106,0.283738594934583,0.428371163034966,0.0059136315660107,0.11781042288524,-0.04554581170025,0.00750305460897692,0.0920359218973423,-0.0101265835312581,-0.0237435356184003,0.100855694866732,0.00362213148516937,-0.0281462504803142,0.138948990939858,0.481854709720716,0.0248678528728044,0.201244501775375,0.432253787703896,0.00293041562726876,-0.0368882132846773,-0.0442675771559669,0.0118446858716086,0.201431489040077,0.395318916352226,-0.000898697341482805,0.0242637562460308,0.0104293368890208,-0.00729794608226256,0.0486657779969707,0.0104881647546493,-0.0481267057246067,-0.0252479700218266,0.20574754022897,-0.000585619210522126,0.222253206511939,-0.021542539617594,0.00635800538394982,-0.0694863407625506,0.00779894160380767,-0.000442639012024248,-0.00034337192807075,0.0548662457115196
"Reactome L13a-mediated translational silencing of Ceruloplasmin expression",-8.88756176199023e-06,-2.6286422564981e-06,-9.98162252910986e-06,-2.80666443643636e-06,-1.53541222781948e-05,-2.49437143608828e-05,-2.26751840248882e-05,-6.53971755302622e-06,-7.6389472419581e-06,-1.85800554142827e-05,-7.04093211817877e-06,0.753044940188081,0.00420304220429892,0.661444410972373,0.69014278563555,-0.0567569649363138,-0.154322085902066,0.178503018672062,-0.00224752451513152,-0.10577432860316,0.0984695318285015,0.0117678704066086,0.659834791446893,0.508823972810283,-0.052972398508727,-0.123904215488179,0.157675104774897,-0.00122334235412536,-0.0206311405161817,0.124921032755732,-0.0135997195106713,-0.00438991602332472,-0.0224566594797509,0.0361703445148873,0.026653162321186,-0.000609150448175064,-0.0373996023456683,0.00108458867387334,0.442519641365607,-0.0459758506753655,-0.10955661786377,0.161110494947769,-0.000563094566442933,-0.0454276533580799,0.144014129899365,-0.0749008470451962,-0.102961840972095,0.207071392295434,-0.00195261344652808,-0.102011250807183,0.0263979036872507,0.0816731749667477,-0.037576322861583,-0.00264436437357689,0.00348544858551238,-0.0367097126210385,0.0158107153765937,-0.000465713627685255,-0.115796216481273,-0.0666329685987969,-0.00110887238960888,-0.0783185874682843,-0.0283351443943697,-0.000739869894998268,-0.00113153562632381,-0.0614142570044748
"Reactome Late Phase of HIV Life Cycle",-1.30091010014892e-05,-2.3935163658904e-05,-8.56920291847296e-06,-1.47237104323789e-05,-4.87480993556083e-06,-1.14504748502262e-05,-1.99794081618166e-06,-8.2973943277134e-06,-4.7892743243651e-07,-1.18261652623841e-05,-2.73788304928721e-06,0.24085739219332,0.0539065794343013,0.453421860269584,0.635742682657172,0.0208591460231698,0.183218354850692,0.14275279025785,-0.00259283403301539,0.0907705373578575,0.0881813381277275,0.0340079337969776,0.42432584183178,0.183491939886882,-0.0187856704307581,0.0241324410033572,0.171073741052551,-0.00155672263436851,-0.0531044415344992,0.0627746964843564,0.038326467325639,0.04214496119481,-0.0180603767039303,-0.0216162155617147,0.0118058511688583,-0.000496425212258172,0.095345899135244,0.0199296743834464,0.40439111501062,-0.00889194310007367,0.173271154980228,0.17410183002605,-0.000889432042112829,0.0598246134638575,0.111309063265311,-0.0119503210944349,0.161342767264048,0.082587341744324,-0.00224070591847009,0.0417102913202946,0.0452596420008515,0.0450259048408837,0.00358362670820271,-0.0027486347081376,-0.00832966629163809,-0.0423629279272678,0.140620019514568,-0.000622233972410448,0.0828480541824247,0.0223431094266201,-0.000712628913315908,-0.0824559521528287,0.057055272451675,-0.000750880612504607,-0.00157319034765305,0.0220225572783358
"Reactome MAP kinase activation",-6.42430037455391e-06,-1.91094342824114e-05,-3.07085830050805e-06,-1.61685349825578e-05,0,-1.05221430361522e-05,-1.35682105372606e-05,-5.31533664807559e-06,-2.73500387843054e-05,-1.06260622087469e-05,-6.52740539175116e-06,0.304416876077265,-0.00142333528298955,0.497347756522487,0.616310604495361,0.0526588408272829,0.0528389397424243,0.273689096281397,0.0170732569080962,-0.0684567261644616,-0.00508952848965429,0.00716023444545741,0.411958698556162,0.178284342690916,0.0272879780610431,-0.0644573905191008,0.300401967302026,0.00670981186769386,-0.0505661005620523,-0.00678469722388759,0.0136597054640987,0.00553275215508502,0.0316775133427218,-0.00936579727969547,-0.00372532758596582,-0.00066509451568223,-0.0174107670178626,-0.011274643780192,0.506338525437881,0.0449396343989535,0.0991058350101629,0.30813532134387,0.00619217518903895,-0.0198969657329177,0.092319294585632,0.0185442466658751,0.035751149279778,0.246603866629598,0.00222098380814324,-0.0183229078949503,-0.0186890116049255,0.0216987140284805,0.0378382763389891,0.0395570662438125,-0.0280622502985402,-0.0244264705765788,0.302250309277446,0.0321300907667738,0.0891214274933516,0.0916447881775044,0.00141057393962243,-0.117509646586596,0.0393988194744772,-0.000738052627669843,-0.000889930275068712,-0.0464400069593862
"Reactome MAPK targets/ Nuclear events mediated by MAP kinases",-1.60948264483945e-05,-1.28905745920491e-05,0,0,0,0,-8.02744842099332e-06,-1.63241097272143e-05,0,0,0,0.358240109010975,-0.0099832816856023,0.617087693832673,0.63806070629552,0.00769754744853094,0.101503026308214,0.347560226006084,0.00292277818758966,-0.155583345947027,0.0148152022287913,0.0287667873978285,0.489885157342523,0.24853598223178,0.0429679692616926,-0.0352122285046906,0.536841390312787,0.0105668451988957,-0.117627668642296,0.0114139883681332,-0.0117522454260128,-0.0113952821380496,0.0374105509267069,0.0123895676282626,0.00906509871547048,-0.000411371950880538,-0.00829086781715261,-0.00325216252586983,0.65591038007543,0.00686476394850373,0.0813639665026122,0.470870852548576,0.00395186632745211,0.0145102444172506,0.0665711098528607,-0.012552362524229,0.087663269381197,0.33242869952217,0.00279217815169605,-0.0776102049860025,0.0139085766008387,0.0281791575555096,0.0497412500201048,-0.00234551642595601,-0.0273175011290518,-0.000189573677477898,0.347952117250945,0.00377763300324017,0.144123380721196,0.0437839829902339,0.00596989823795361,-0.0966821324277094,0.0304303660901803,-0.000908632104560173,-0.00221808583580672,-0.0326562348056543
"Reactome Macroautophagy",-4.4604014575489e-06,-6.53057551472691e-06,-7.79551531503984e-06,-4.92177051695127e-06,-7.01903180252846e-06,-9.97645886680004e-06,-2.97767630283019e-05,-1.43194466761387e-05,0,0,0,0.467139344613871,0.132931749680201,0.588732717479935,0.608365469499177,-0.0201555470371029,0.203012996129809,0.157617844600804,-0.000795603059589922,0.0226552342709015,0.154194630547187,0.184040766591994,0.61025172298933,0.276395121022718,-0.0164921116152281,0.316203402881512,0.215520103638922,0.000289074808667659,0.0727507432855869,0.0223208734163564,0.158811726203664,0.103307982426617,-0.0172775831901385,0.123027000722068,-0.0217884685091687,-0.000484665625637692,0.0932481097624479,0.0513579180030435,0.425040627038544,-0.0177683596649242,0.211931244675068,0.159235602704492,0.000221314439465988,0.0623267368059511,0.122880108911149,-0.0166634569220426,0.214039352881601,0.0121648843253852,-0.00141625891882721,0.0367208979906358,0.226744946293524,0.0123843239294234,0.0614341700308179,0.00167301301723266,-0.0438411754796759,-0.0322014833263154,0.169829091365853,-0.00248570546781403,0.111577513419212,0.0993855172933621,-0.00147349019879367,-0.0150332500471416,-0.0129165637929059,-0.000855072076216293,-0.00116003082430861,0.072737658250842
"Reactome Major pathway of rRNA processing in the nucleolus and cytosol",-7.98649449433588e-06,-3.57855798802081e-06,-1.80834332972382e-05,-8.93006798959545e-06,-7.57383305629179e-06,-1.04982509674088e-05,-1.42280417913492e-05,-1.30996448042699e-05,0,-1.63397536407044e-05,-1.7559878214878e-05,0.636646320600246,0.00923090562311987,0.683837931993219,0.684862425438345,-0.066148580313655,-0.0779417002251521,0.194904939399691,-0.000988051020317868,-0.0213977613403403,0.237528571520005,-0.0180203389966135,0.612028257056371,0.451910364629514,-0.0497344882652618,-0.0400779766872286,0.224652631180711,-0.00107624703717682,0.0122924570959457,0.185561317856004,0.00307485129182978,0.00571813621035074,-0.0192644134907476,0.0290684341493903,0.0203673638163328,-0.00153785114639384,-0.0290682635037677,0.03232601295067,0.527861380954353,-0.0492636547093173,-0.048441159413704,0.204970520532503,-0.000923318589810837,0.00495023796901825,0.177443159423013,-0.0681773446984023,-0.0607991130197155,0.11979466264894,-0.000487935045442768,-0.0358210853635985,0.178023081194859,0.0111386603559256,-0.0556190424936874,-0.00229474830255411,0.00384442979019093,-0.0403874853874817,0.0325041941973246,0.000696274558378569,0.0156857117509577,0.0677354444135277,-0.00107706288088703,-0.104637635767729,0.0987064468584631,0.000329170939188445,-0.000894482576284155,-0.0283188516640092
"Reactome Mitochondrial biogenesis",-1.37756079390594e-05,0,-1.7703566589265e-05,0,-3.42531834432571e-06,-2.94631817130831e-08,-6.41023186054399e-06,-1.29704368527266e-05,0,-1.34163631187859e-05,-1.34936088185641e-05,0.5456858109123,0.0575698501493932,0.565039228537332,0.755623393306405,-0.0242657059800866,0.138171157192573,0.0894550815086301,-0.000828582911212742,0.0141979584062956,0.114633732526824,0.0735144270486161,0.354188924752005,0.489939634229399,0.00178124527170915,0.181697125971638,0.142770670801937,7.64750209229899e-05,-0.0682809071283268,0.115374452981415,0.0121453980140939,0.10635544064994,0.0440309660596717,0.113330753761537,0.0995152305909097,0.0112451675192254,0.0124787966034709,0.0187409637113338,0.465283704685899,0.00163561251801663,0.0737851162103682,0.119832072193283,-0.00128074636518703,-0.0489552954417527,0.101812525460969,-0.00484442100193153,0.104672374939868,0.0717774020322477,-1.02581368581223e-05,-0.0518716809002212,0.0926582077442233,-0.0117102315648971,0.00943782227355875,-0.0027017855163539,-0.0234542737875411,-0.0253863126920604,0.104023173349425,-0.00136409614378061,-0.0403552437834883,0.0971267289750809,0.00197002390851051,0.0112998972257554,0.0643706746105566,-0.000613061403039619,-0.00145354612676538,0.0735307940925786
"Reactome Mitochondrial translation",0.000528657709512303,-3.90784335782039e-06,0,0.00098417035782184,0.000236608771242449,-5.46786996217871e-08,0.000570744796083683,-1.1242910313152e-05,-1.88495616484835e-05,0.000693000693000693,-1.16506753667642e-05,0.44626609142916,0.0379437500256881,0.506826723636943,0.481775619497925,-0.0538995562246919,0.268433101276134,0.096358011763722,-0.00302450058793871,0.198071138043207,0.252236854185196,0.0363128919248229,0.579094213133461,0.271896114824374,-0.055257858055133,0.137353861590945,0.0299706164710674,-0.000751163594656926,0.124547717361836,0.200785670390139,0.0534331762377295,0.0242305138488144,-0.00910478812073381,0.0214205504981264,0.0361464535041676,-0.000413287593149319,0.00225951425496457,0.0135192624407614,0.292081374466135,-0.0512937977305205,0.233227130370796,0.0259023897473575,-0.000787155127092184,0.184948319632669,0.203247459963327,-0.0273391615656005,0.0402244769244465,-0.0765871383090297,-0.00181412579637568,0.080755385160678,0.11593644887562,-0.0141649223529763,-0.0345270973638525,-0.00264502232682475,-0.0435526284501249,-0.0345910650088862,-0.0313770561920949,-0.00136921818472741,0.196613836024005,0.140450214051661,-0.00164389634481864,-0.00197759061511166,0.154900639706722,-0.00289020736829166,-0.00128791703618528,0.177538194609396
"Reactome Mitochondrial translation elongation",0.000541627717265106,-1.21387625136458e-05,-2.51081726251867e-05,0.00102461406642087,0.000247862188623126,-9.09320852368325e-06,0.000609198903441974,0,0,0.000739949551235965,-1.55825346811707e-05,0.45605817591903,0.0400485994122158,0.498625772339834,0.468459730965717,-0.0545888277151233,0.229802477092807,0.0884708065407704,-0.00226660084177902,0.16162179104111,0.239781545280413,0.0339863814098947,0.588956106773317,0.272354197162913,-0.0574293217436379,0.15273068550608,0.0397526030885917,-0.00102871845715251,0.144150065286949,0.201934220954543,0.05698151297006,0.0308124697697076,-0.0108678415943945,0.0329719568169227,0.0341609677110221,-0.000718768430081779,0.00793673811630935,0.013170475219632,0.284900822544962,-0.0538979400220064,0.200530940510072,0.0223688868222941,-0.000590484773985086,0.155270813194756,0.190752142041564,-0.0309489816062082,0.00846315533325132,-0.0662503526581237,-0.000474440097082342,0.0327262373639589,0.102015783167566,-0.0131526727863911,-0.0282987292971104,-0.00330322133518324,-0.0425542242291025,-0.0386166814666245,-0.033787093902362,-0.00145942480905333,0.131102654069514,0.107365443368398,-0.00258907453348905,0.00474964442177202,0.156487543418908,-0.00131914569841983,-0.00226207724177699,0.145606906291543
"Reactome Mitochondrial translation initiation",0.000546946947402062,-1.59695457920049e-05,-1.13694833906713e-05,0.00104837676446247,0.000244154489571759,0,0.000563513417933815,0,0,0.000681551543853759,0,0.434918366375878,0.0259818855605835,0.499347529431191,0.47994871960851,-0.0609574332013592,0.257592399536255,0.100997500131301,-0.00180082960987716,0.215735237446852,0.228742449391601,0.0508645642848069,0.557867324102571,0.238243078561331,-0.054703126359287,0.157977961168734,0.0466744911555178,-0.000822510048643607,0.144082719083428,0.169566014345716,0.0570655368558838,0.0218568494468109,-0.0016410030016826,0.00279714367287366,0.0358018112486162,-0.000857821081230163,-0.00282651686621607,0.0175641318876428,0.279011409973006,-0.0576742614294115,0.239853316710822,0.0154242113798728,-0.00065712144563718,0.190650391593623,0.171968387785944,-0.0356850759306095,0.060440558382375,-0.0759075272230655,-0.00124709325862793,0.0888749289237417,0.0920516220858353,-0.016334408232563,-0.0297288943054508,-0.00274872190273452,-0.0481404779388906,-0.0407044268374344,-0.0318034487106879,-0.000729930817275071,0.198621188222166,0.146440226836111,-0.000614773585635741,0.00344158680236733,0.163651669056802,-0.00146423811737487,-0.00188767999364722,0.178994526034588
"Reactome Mitochondrial translation termination",0.000582750582750583,-1.84789127602373e-05,-2.43457683402759e-06,0.00107801196808886,0.00025312633705195,-9.47412959618619e-06,0.000604722071104963,-1.09645332372143e-05,0,0.000735182162222314,-4.14258081987648e-06,0.445693585046461,0.0276281877520168,0.491593503565425,0.471606388131684,-0.0632318018311099,0.239125639951692,0.109979661584807,-0.0018383304982966,0.182694151936463,0.223984793905576,0.04338067253289,0.571004848715656,0.253341822653448,-0.0587758163139323,0.164975055385444,0.0402751257139135,-0.000746820056121074,0.149054401242871,0.177144975630705,0.0671523321411224,0.0315335184662305,0.00142218554433283,0.00964768180579758,0.0357828148591707,-0.000765225756719013,0.00621009447182879,0.0199027068228383,0.258284951812272,-0.0580314494427644,0.210207540400745,0.0246754781138227,-0.000412438069847882,0.164337193626282,0.155708248732527,-0.0296034556277009,0.0221180307109232,-0.0587064202961983,-0.00203744614637694,0.0395397846585756,0.0813288071013587,-0.0125227694912938,-0.0264839937180633,-0.00195675661838998,-0.0434486371827694,-0.0355993356580675,-0.0311189549240237,-0.0014432988151572,0.146152123897922,0.116012743772396,-0.000433891760252208,0.0107858989077307,0.16469313466367,-0.000790602279175941,-0.000501914753980486,0.150340295453339
"Reactome Mitotic Prophase",0,0,-1.14451599067819e-05,-1.12003131808155e-05,-8.82723181691984e-06,-4.48521022113028e-08,0,0,0,-1.41794617000077e-05,-1.46935011112405e-06,0.443617679512376,0.158730609905741,0.478536009624048,0.542882416833906,0.00764506838840906,0.0835145241921624,0.279660971418872,-0.000896087519908335,-0.0648482710497754,0.0762636697256779,0.0759715163845431,0.450030440782008,0.348893554656829,0.00776121631423751,0.117855669738584,0.300446594657596,-0.00212662461623977,-0.0124126695438108,0.061742509245445,0.126085760908542,0.0952966360375368,-0.0034570644973483,0.0635344561310194,0.0625512327587951,-0.000942663258088708,-0.017708899506007,0.0382005018477645,0.411134071782573,-0.0155293718109865,0.0603099717997715,0.269506897162278,-0.000506074449358118,0.0233296628231323,0.129768671949843,-0.025639927744561,0.144510408187965,0.22914607656697,-0.000362843583552031,-0.019776571295046,0.0751707209944145,0.000704992688078488,0.0346622073618764,-0.00199460911413119,-0.0177075592104832,-0.0396548740442034,0.125151303496755,-0.000437679116942129,-0.0213319994023678,-0.0390990809970196,-9.5042919905201e-06,-0.025534914164868,0.147173816585854,-0.00107435952240508,-0.000934933242004286,0.0705656970463587
"Reactome MyD88 cascade initiated on plasma membrane",-3.77690215372784e-06,-4.29666673129293e-06,-1.37720556532876e-05,0,-8.54897084289232e-06,-7.97801967575857e-06,0,-1.61206551767104e-05,-7.05650140676396e-06,-4.62207239860136e-06,-9.01872582468019e-06,0.396533065047188,0.0291775781167325,0.474547042770147,0.622475653891383,0.064018468685908,0.120347499734669,0.330326018259291,0.0140896778920176,-0.108070291562844,-0.029512312786201,-0.0141790994481036,0.417810311235472,0.260603555478213,0.0459169712505741,0.0698105054113612,0.399942770584304,0.00650393233921845,-0.0798031805692942,-0.0318008208638007,0.0195025642840649,0.0250050155760361,0.0434798165919749,-0.0129169840773151,-0.0183802442531641,-0.00133963139267606,-0.0103778371471592,-0.0153766876099653,0.520538851794927,0.052448918122385,0.153305560956394,0.342972393172081,0.00625605657564964,-0.051632244770721,0.0472963158206269,0.024320607450405,0.0601322441189367,0.277503930345464,0.0018310284468064,-0.0546924411191373,-0.0413547782687905,0.0460170544045409,0.0600688315167961,0.0304023687285589,-0.0283732962206893,-0.0291255677787787,0.350551276077415,0.0267524661302351,0.0872439798948418,0.0554273603857641,0.00354141069408752,-0.120063132637147,0.0191542778958802,-0.00102677324390012,-0.00124280522931892,-0.0525568725784201
"Reactome MyD88 deficiency (TLR2/4)",0,0,0,-2.81924509571586e-06,0,0,-5.53587798525218e-05,-3.9045212119565e-05,0,0,0,0.830636959945675,-0.00717864250329463,0.923158000007529,0.888782983465587,0.325434446049639,0.441775626882018,0.818384703456915,0.00109114423063743,-0.17418259851332,-0.117556712465745,0.00443820135755472,0.820655935768883,0.790593795999571,0.318782710601968,0.45561133056254,0.702366421860154,0.000960336030077021,-0.0841809342001407,0.0201605919389621,-0.00699877208349639,-0.00769938483650386,-0.00659528025180059,-0.0369339680277629,-0.0119264804603663,-0.000172915604260541,-0.0168316737834518,-0.0294826907366107,0.845826041078453,0.369253995459669,0.496402653657049,0.772617677828874,0.0011742151383873,-0.11577670305628,-0.0743149342518832,0.300613228618941,0.418456366081411,0.750103154904153,0.000593098457057233,-0.191977229798841,-0.0937698339909775,0.267403931500126,0.28953454035992,0.00524776064023514,-0.038369564249226,-0.0175986577541936,0.507184973667472,0.000818307841344921,-0.0936300251987661,0.208683872745266,0.000816966968459061,-0.132770594517423,-0.0417652041587936,-0.000157099300663383,-0.000297070450865075,-0.0686554606304425
