"","HA_HB","HA_HI","HA_HL","HA_HS","HA_HT","HA_MA","HA_MB","HA_MI","HA_ML","HA_MS","HA_MT","HB_HI","HB_HL","HB_HS","HB_HT","HB_MA","HB_MB","HB_MI","HB_ML","HB_MS","HB_MT","HI_HL","HI_HS","HI_HT","HI_MA","HI_MB","HI_MI","HI_ML","HI_MS","HI_MT","HL_HS","HL_HT","HL_MA","HL_MB","HL_MI","HL_ML","HL_MS","HL_MT","HS_HT","HS_MA","HS_MB","HS_MI","HS_ML","HS_MS","HS_MT","HT_MA","HT_MB","HT_MI","HT_ML","HT_MS","HT_MT","MA_MB","MA_MI","MA_ML","MA_MS","MA_MT","MB_MI","MB_ML","MB_MS","MB_MT","MI_ML","MI_MS","MI_MT","ML_MS","ML_MT","MS_MT"
"Reactome Influenza Viral RNA Transcription and Replication",-1.34913560001933e-05,-2.62274541191861e-06,-3.61062656098372e-06,-3.75282654608317e-06,-1.88398751598249e-05,-1.94060345987164e-05,-6.48629126812e-06,-2.96853381636867e-06,-1.55617009060436e-05,-1.59611119277548e-05,0,-0.207542848901667,-0.0237974287326684,-0.220946274343565,-0.450076935848242,0.0687510224058879,0.00449299499413212,-0.214530303705421,-0.00102487606697682,-0.051886515133455,-0.0787963913536688,-0.0323738470776648,-0.15321563841809,-0.179288315839466,0.06958633701633,0.0596657919548047,-0.150911438282582,-0.00231999177253055,-0.00645214416549863,-0.0878549683251826,-0.0117022340780611,-0.0472035074641556,0.00757509578902053,0.0445587413431023,-0.0425776379040141,-0.00158515169110296,-0.0164635922584392,-0.0288115939435893,-0.157781717537601,0.0472089027613324,0.0422747919058628,-0.16712882392477,-0.00191163668261629,-0.0287603267931114,-0.0628099398087566,0.0607240361273329,0.0293857956232904,-0.170746500479756,-0.000523052833787998,-0.0705527269034004,-0.0516518985015546,-0.0405472644952578,0.0803578628081495,-6.25046366189219e-05,0.00503706602495395,0.0314452057794422,-0.0615868326206022,-0.000698678654478579,0.0792602749202837,-0.0206707400976316,-0.0011337832583765,0.110072365797366,-0.0816825016165073,-0.00204246841877929,-0.000858021139122464,-0.00949503553814535
"Reactome Interactions of Rev with host cellular proteins",0,0,-6.84395313050313e-06,-1.24713803476843e-05,0,0,0,0,-1.1494384992931e-05,-1.05036581907332e-05,-4.06739830163444e-06,-0.13866586538541,0.00528664721445068,-0.140980287979071,-0.43950389360963,0.0625557512867631,0.0486443227095379,-0.16234434439688,-0.00189726803115086,-0.171187037999678,-0.0269125862234242,-0.0310847526980925,-0.152479799241833,-0.0514802805005228,0.0520890529425786,0.0442048767258921,-0.170183469456169,-0.000666443625378668,-0.0816563713322314,-0.0982268450714409,0.00170804688325612,0.00815824222078519,0.0277613680797231,0.0116145317175653,-0.0436300812284175,-0.000237961538364273,0.0334787590578411,-0.0162305998577353,-0.104061862003144,0.0900327118151687,0.0902375432135946,-0.175476995544795,-0.00188059394172365,-0.0931719913141197,-0.0960469715256184,0.0444560684262473,0.114997417933196,-0.0240581314662714,-0.000327352899229789,-0.168990779724264,-0.0365964795741672,0.0115561519425683,0.0550969519756486,-8.42506708227976e-06,0.0918435526401994,0.0620583956336936,-0.0826605210698782,-0.00187224790830669,-0.0353287607743511,-0.0122087334648209,-0.00172099197689564,0.000715104178091657,-0.0681293683177205,-0.000422551296743237,-0.000352021447551554,-0.0474538163974294
"Reactome Interactions of Vpr with host cellular proteins",0,0,0,-1.43781643715436e-05,0,-4.7789727492938e-08,-1.29794233779835e-05,-8.05232858909378e-06,0,-1.21371044085014e-05,0,-0.193498096914487,-0.0349691738207775,-0.114903063639826,-0.46155959551684,0.0882114838673169,0.0913650792324701,-0.249563885203338,-0.000150923468265698,-0.182078582151948,-0.0193975017381635,-0.0298508075327174,-0.166603856677306,-0.110938354233563,0.105656150919764,0.0502807770654004,-0.158858475771978,-0.000453909982487854,-0.122870057647578,-0.0858096571881547,0.00868929756449483,-0.0352514391290831,0.0418445624783484,-0.00619854126819397,-0.0433376432655394,-0.00243863411619945,-0.0372424632605723,-0.0255260234858648,-0.0435886707447855,0.109708965987295,0.0761332419860831,-0.0860286585874164,-0.00268279186745933,-0.0932696732177517,-0.0992327645391267,0.0339409436467561,0.154572872452999,-0.0973613158886019,-0.000242048439976384,-0.164839231897368,-0.05531965087219,-0.00687188806610651,0.0449801966915721,-3.17745108931133e-06,0.123000930122331,0.0480294136106179,-0.0603763587300244,-0.00231180093215203,-0.034203418820727,0.000123674341100174,-0.00276728941086417,-0.044528162074626,-0.00724473344567286,-0.000513170696648129,-0.000306315202632428,-0.0640243528405221
"Reactome Interferon Signaling",-3.85415706292595e-06,-3.6676739191831e-06,-8.30605573153273e-06,-6.61504397350944e-06,-1.50005767215573e-05,-3.5396319672117e-06,-1.02884824971312e-05,-1.32597403486878e-05,-1.68759373450515e-05,-1.98653337445067e-05,-7.08816010495608e-06,-0.204109716694013,0.0703382936935547,-0.211261636641857,-0.373354747242644,0.00189893213775769,0.101220205811676,-0.143503478344794,0.0110751899477384,0.128384295586561,-0.00673092569442492,0.0979558590026882,-0.144855762683416,-0.0993011410323174,0.0149568466814922,-0.00856810402682416,-0.131166141641851,-0.000991636562606131,0.166986811148859,0.0271526004622633,-0.00974434371189599,-0.0294067888456316,-0.0201389096039036,0.128025412598411,0.0471265741268347,-0.00141566022012149,0.230579747413939,0.02757547260538,-0.206604775904775,-0.00988035442013956,0.0263687168658595,-0.155390604669757,-0.00115176457902779,0.196544751268175,-0.00476837211309377,-0.0104350908294049,0.185707930130001,-0.076179032199275,-0.000410838290545076,0.184634939527174,-0.0513790540168718,0.0104951510826325,-0.015547837104963,-4.67778978482754e-05,0.11352094694519,-0.0168819651494719,0.0240553732287342,-0.000300744101660569,-0.00164477575440951,0.152356137513035,-0.00102573507780268,0.274649958085556,0.0402136522360284,0.00345848617193042,-0.000739774556194131,0.0884404703792886
"Reactome Interferon alpha/beta signaling",-5.12572800592827e-06,-4.01923423357072e-06,-1.13965788489128e-05,0,-1.53004989594461e-05,-1.75150819804174e-05,-1.25519031844359e-05,-4.51659521795032e-06,0,-1.33818750058275e-05,-9.11151844207075e-06,-0.215467759810745,0.179071440167978,-0.190695731493082,-0.340770189278312,-0.027108542417579,0.159093875993673,-0.134203595785048,-0.00118961802387388,0.109782481096042,-0.0170853916320731,0.263439728120708,-0.166364247861363,-0.0630593578255742,0.0600094491914516,-0.0772867278730999,-0.0916268708985679,-0.00115915393353117,0.102060679050546,0.10002649097882,0.0133844328148929,-0.0390334417212928,-0.0277921735271613,0.185085973767545,0.0787211428956623,-0.00095750824678477,0.243237666204847,-0.00355344167604354,-0.244467349175508,-0.0306408286059952,0.0245169410363706,-0.125974776250554,-0.001625899989813,0.14144112374093,0.0192123063367712,-0.0488814371905674,0.341304434549117,-0.0750310804415952,-0.00165349059751519,0.251718762267792,-0.102485874893863,-0.0012656673180302,-0.0437759197908618,-1.19835220788959e-05,0.0705296810906877,-0.0288731559289705,0.10120046320504,0.000515195928030141,0.0546058274120642,0.282972251092905,-0.00239454142141689,0.255028512294698,0.032422461982563,-0.000216452030490295,-0.00136461651621106,0.162868479480506
"Reactome Interferon gamma signaling",-2.10633307470337e-05,-4.92718325855344e-06,0,-5.36302248329838e-06,-1.44918052651268e-05,-7.56338531732376e-06,-7.305971204895e-06,-1.04440237983303e-05,-1.19049036298051e-05,0,-7.41580228569513e-06,-0.179152074258535,0.0464175586585913,-0.21355754072769,-0.41143105661174,-0.000744840030215281,0.168559789344821,-0.118498065710492,0.0244689435588981,0.155317725554117,-0.0119849047719268,0.096999061617268,-0.118737460089148,-0.0810449344187952,0.0268283056147195,-0.0583604299594547,-0.112903778796197,-0.000975507507528024,0.230580478588108,0.0547944175663133,-0.0330318223007803,-0.0417773076589805,-0.030218563521897,0.133244253141655,0.0347592107253719,-0.000555031103623547,0.261935818973491,0.0600628187276174,-0.229257368761695,-0.0360621406623053,-0.00757045382004892,-0.151046320111988,-0.0013187960446158,0.256902877893271,0.0565546207379762,-0.015159425077786,0.23371846969377,-0.0773521585405988,0.000382805861554423,0.208076470443208,-0.0287465642047191,0.00531688442442074,-0.0225081018934236,-9.19039029881538e-06,0.0973805705740282,-0.0226285433120238,0.0729384386189676,0.00114232494687622,0.0262773165746193,0.294330360563987,-0.00219265539976267,0.367513443279267,0.0456172374262041,0.00799202577639637,-0.000890347922745215,0.113120975208609
"Reactome Interleukin receptor SHC signaling",0,0,0,-1.0956946191044e-05,0,-3.98770412867884e-05,-1.99764469546529e-05,-1.22953541259039e-05,0,-1.67715010414964e-05,-1.52383274411801e-05,-0.172134247101296,-0.035547657913457,-0.288986558577223,-0.41063151336264,-0.0526592048064348,0.109011226607473,-0.158874450822296,-0.000165343089861676,0.164859631807573,0.0439526891684157,-0.0320443561748807,-0.146378596345478,-0.198515791318131,-0.0481985844682531,0.133173563672141,-0.0444783087931345,-0.000173396680071562,0.220911696625275,0.095388672758805,-0.0347960582241187,-0.047229358633852,-0.0257066834798873,0.329906859354217,0.00689049598083346,-0.000743337731084746,0.209009634943461,0.318440316964217,-0.281935600686953,-0.0373948157671284,0.155468542906245,-0.160420672678533,-0.00185547043787807,0.271993558197388,0.0133143906212527,-0.0176594237924406,0.0954305797118874,-0.159772839908267,-0.000466230250634751,0.174398603332292,0.0104763095010814,0.000823585299673579,0.0484867540612364,-2.2384470074558e-06,-0.0316212560118777,-0.0314465269867291,0.123064793150129,-0.000385834437250704,0.00383344432514438,-0.0807044190245556,-0.000891045918607467,0.243846037811707,-0.0152568915432824,-0.00267565996431812,-0.00077365443357883,-0.0730844730476352
"Reactome Interleukin-1 family signaling",-7.41428795833613e-06,-9.70866649400528e-06,-5.065124456897e-06,-6.72656626361734e-06,-3.77233487905027e-06,-2.39495159429219e-05,-7.62162831531801e-06,-2.01579542602619e-06,-6.0096515003095e-06,-9.66793717777576e-06,-4.20013015281199e-06,-0.224952266178987,-0.00426780542721119,-0.212419202817595,-0.335436981225529,0.0111790829206675,-0.014886466841094,-0.0706663985217651,0.0182208195894354,0.046296687335949,0.0165214169564193,0.0452205774941357,-0.154336855106673,-0.187667891119687,0.0122604513380581,-0.041257048034457,-0.0639658592343801,0.0526401098784392,0.147884933850784,0.0281533902413396,0.00432991957163736,-0.00766159234547454,-0.0224414720307505,0.0220107978584022,0.0597015534472363,0.00194377550526203,-0.0292491319559832,0.020670903982916,-0.217582442479131,0.0141122692896769,-0.0468047995167484,-0.0737273338164505,-0.000812415574234132,0.0702081405091403,0.0390324018883186,0.0144984437347053,0.0386288586781263,-0.115158043735945,0.0248695996563738,0.0897846531038033,0.0107216696893306,-0.0217480264135444,-0.0440061585269375,-6.62914555713368e-05,0.0643930127597089,-0.0145994163012605,-0.0499722092151934,-0.000129320002896178,0.0159939298238922,-0.048029866465409,-0.00171154327476981,0.323668222396766,0.00540499563369399,0.0755607713280367,0.001042546760561,0.0362253043330202
"Reactome Interleukin-1 signaling",-9.50618287629856e-06,-3.56079094123523e-06,-4.18643074770319e-06,-1.16674138370121e-05,0,0,-2.59197119133732e-06,-5.9827387025636e-06,-5.17839275347226e-06,-3.61492738781122e-06,-8.27039404237969e-06,-0.229650509789309,-0.000926600403542369,-0.21188770809549,-0.313679303434865,0.00304197062363124,-0.0243508519466734,-0.073299854876883,-0.00136309189041555,-0.00954613291219224,-0.0140450636131172,0.0397785524400984,-0.16523769148424,-0.186987891004378,0.00350518426321254,-0.0768776502521574,-0.0927520483052758,-0.00111578781716394,0.111164563772236,-0.047277834562951,0.0249163805386238,-0.00167770213844912,-0.0200706013698107,0.032141402430976,0.032519157362504,0.00359722257103995,-0.0324630969267187,0.0196194978393751,-0.184832119048905,0.0348811427226163,-0.101689990787576,-0.0796870434948442,-0.000209962234498226,0.029423046330339,0.00621832235962119,0.0143034545916597,0.0241079525403328,-0.11835957807308,0.00710594207048857,0.0541432648433688,-0.00750678817901087,-0.0156097052082045,-0.0359662293544749,-7.0926759432876e-05,0.0248086915499982,-0.00561899169507351,-0.0611576938217212,0.00119122870945249,0.0370547952930689,-0.0403624519630714,-0.00198048254512297,0.280397382248955,0.0262543438880635,-0.000659152344545,0.00145060081259193,-0.00972054521272278
"Reactome Interleukin-10 signaling",-6.18303976113788e-06,-4.34050062599787e-06,-1.66273836909605e-05,-1.66401482725637e-05,-2.62543641402061e-05,-1.25054315393578e-05,0.00063391442155309,0.0005299804782833,-2.76917390333986e-05,-4.50131559853848e-06,-1.82429812338978e-05,-0.18073639964526,0.00862026814117323,-0.26866978680989,-0.454374974919856,-0.030556941891226,-0.131009144205706,-0.107055687441769,-4.33166197781085e-05,0.0984662790772092,-0.0622376823541569,0.0279508953246339,-0.15764277285283,-0.206173056374503,-0.017050871836255,0.0166523533536747,-0.102586062199848,-0.00178224351287295,0.23507015499886,-0.0707694394670177,-0.0390177198783121,0.00417696914196099,0.0941084744958145,-0.022777718961197,0.0486982701870574,-0.00109363651621394,-0.0305750623844073,-0.0226473892930083,-0.300469010604828,-0.0168760975292231,-0.0257018802326036,-0.082378245841823,2.81182035666086e-05,0.124593049957601,-0.0512401865260471,-0.0454051135934702,-0.135272263630089,-0.153879034786284,-0.00117081868980619,0.165766135919109,-0.078879749405078,-0.0255792919101177,-0.0532130640545853,-2.67630976289887e-05,0.0890718990114705,-0.0314003736386902,-0.0374714419115008,-0.000516527730303002,0.114411046965022,-0.0511625313098299,0.000635008368313895,0.316011570574998,0.0616867700214859,-0.00107675223711918,-0.000330781462888639,-0.0380734006013995
"Reactome Interleukin-12 signaling",-1.86119431345768e-05,-1.67557032436624e-05,-1.94168689711421e-05,-6.00271708852865e-06,0,-7.51356861747482e-08,-8.39357662654144e-06,0,0,0,-1.3359308743299e-05,-0.128096495664345,-0.011763147988409,-0.288697318740548,-0.420782239897192,0.0328558429639393,0.211881871305786,-0.0766400222962673,-0.00147601774038902,0.108165582531457,-0.0636268487027957,-0.0172665116409665,-0.167206202059001,-0.106648046064568,0.0550895242994125,0.11805583751771,-0.110012011470009,-0.000388803091520766,0.184001241980266,-0.0337118581557736,-0.0101198337918843,-0.0172602380368892,-0.0249608283416563,0.0589953340556851,-0.0136399472337145,-0.00029679300499893,0.0653076856940551,-0.0199362322802554,-0.298441827410576,-0.0339049710017868,0.171714414933027,-0.107879882107977,-0.000767931716165796,0.200099363608443,-0.0637114539426053,0.0187774009177341,0.151452106484563,-0.0887034373934554,-0.00135920792237574,0.0898189009122873,-0.0854984012033322,-0.0137445985538526,-0.0514181465837556,-4.4024520840976e-05,0.0541431208935873,0.0750448899589086,-0.0471954089394195,-0.000596054382937829,0.0406165631885368,0.0062348746817587,0.00109482294628915,0.371703474910015,-0.0871869940884821,-0.000771741793223151,-0.000773385736186749,-0.0524325708421058
"Reactome Interleukin-15 signaling",0,-9.06130659632916e-06,0,0,0,0,-3.42099357530715e-05,0,0,-2.02498974047919e-05,-9.04770090777012e-06,-0.0552862360535203,-0.052119485093408,-0.209669788294903,-0.439797234682983,-0.0492148448966622,0.163183085207091,-0.0469143565506897,0.000329925645677399,0.155731442763471,0.0821815787183595,-0.0204279931558653,-0.135708369810997,-0.0140312982171529,-0.0459354172581679,0.1876818158377,-0.108462939830467,-0.000968457205162301,0.346276934498851,0.140742881838373,-0.0171427656179567,-0.0400411531990495,-0.0210617008510176,0.38813236034852,0.0389685978533803,-0.00175934276408565,0.308900350162356,0.202504158626022,-0.280309736824123,-0.0755555061141837,0.239058795850449,-0.180052003820942,-0.000781754941426915,0.399436662155803,0.0803123143308576,-0.0322900714670489,0.193915166078971,-0.113373069968681,-0.000435815730451881,0.149279748976849,0.109639444345457,-0.0424973318092566,-0.0521367215504204,-0.000139986409635152,-0.0127763004838715,-0.0522375836581124,0.190293219286352,-0.000629234773403373,0.17793363243436,-0.0390413373576585,-0.000216548718860772,0.249412422978636,-0.0402970184810404,0.00306018029026368,-0.000609548178127357,-0.0277968413485433
"Reactome Interleukin-17 signaling",0,-4.30157150543713e-06,-1.07790737798798e-05,-4.53515782807226e-06,0,-1.92007661035292e-05,-1.46198764304749e-05,-5.31831344182611e-06,-8.41353232539216e-06,-1.71901885667154e-05,-5.26048577733453e-06,-0.204225738807155,-0.0247527122028984,-0.218782555041743,-0.374343262561577,-0.027142827600704,0.0188113553852166,-0.110373330272598,-0.00197513975115879,0.135549043268779,-0.0263308288667197,-0.030562495514207,-0.163217199875989,-0.221158578916248,-0.0592821578881038,-0.0316466508543924,-0.0774718983293286,-0.00053737490877154,0.198894787255027,-0.084224756923925,-0.0237434511764358,-0.0280829066302455,-0.0249018362085243,-0.027902822304955,-0.0307244244536089,-0.000686912279829776,-0.00837223259655637,-0.0197369181412603,-0.193078753836462,-0.00551077523053801,0.0788517169608493,-0.063382506038985,-0.000764780999588248,0.176448309201357,-0.0756634127165638,-0.0135671868983623,0.127285715401645,-0.0379282979561789,0.0110692196467286,0.152526684810649,0.0211597514297685,-0.00931626911107441,-0.0364297153678076,-3.25034275384903e-06,-0.00392249844379677,-0.00243651109649918,-0.046287439410311,-0.00122002042081693,0.0729059087599351,-0.0702170717324855,-0.00136230013550439,0.327875915328365,-0.0686791340065646,-0.00111824056008971,0.000963976518950839,0.0647434094958135
"Reactome Interleukin-2 family signaling",-1.42521406636023e-05,-3.82368729466403e-06,-8.13014739957236e-06,0,-1.24711203571555e-05,0,-1.24836976445797e-05,0,-1.21712007679041e-05,-4.47582648454596e-06,-2.15711698344294e-05,-0.16044635578992,-0.00641060751312603,-0.260551139923324,-0.401164342493387,-0.0383347884392078,0.0399013108188714,-0.120467374527785,-0.000555027206901349,0.129247808760157,0.0179528588542854,-0.0274541452405371,-0.164677403064018,-0.160855747943186,-0.0323873669925667,0.0581269248447709,-0.0898015024015984,-0.000549694268752666,0.217817351654299,0.0509868553783056,-0.03221493071885,-0.0313224888229297,-0.0306342782298774,0.234271543440532,-0.0129406658328062,-0.000843803031889471,0.285732758679878,0.190727901553871,-0.251325374434388,-0.0555762751443906,0.105933201263582,-0.187882701885417,-0.00135392084783091,0.275238878381619,0.00261185265486928,-0.0108602882350893,0.0815020251187445,-0.0895520782052365,-0.000460403256978236,0.134877812445819,0.0403817824452919,-0.0118991116139059,0.0205277797405083,-0.000113752629457765,-0.0214320091780397,-0.0248440540921414,0.07506357084018,-0.00233877010448394,0.0434215466789581,-0.0700961187340441,-0.00239315626906239,0.23255446122971,-0.0567969527101561,0.000590167684665481,-0.000600655387655592,-0.0541779473739882
"Reactome Interleukin-20 family signaling",-8.10755099094084e-05,0,0,-2.52445673832815e-05,0,0,-1.68551293509333e-05,-3.3850426613096e-05,0,-2.00642737139061e-05,0,-0.213180690698956,0.0162167709240019,-0.2069530198814,-0.425317708356136,-0.0607360876464592,0.163490420960697,-0.248146256002772,-0.0023918447537495,0.0846552344105538,0.0595804659504305,-0.027069224813992,-0.144815412195496,-0.232236286909679,-0.0532583600026365,0.183035612085992,-0.118612399507735,-0.00472104419951921,0.219054990418554,0.129788513339945,-0.023042368310093,-0.0519800483063175,-0.0122667880839191,0.294404707503667,-0.034349388435364,-0.000380108013249487,0.167435540388147,0.193226638756739,-0.289703500486407,-0.0481611253078309,0.349141738502314,-0.0976592141378221,-0.000398266456296082,0.24543400680807,0.140349655645426,-0.0481435127187969,0.257494097965148,-0.259642815601164,-2.55111424437775e-05,0.170727224031375,0.0853526369488817,-0.0367389015515342,-0.0537752321710553,-1.23627901993294e-05,0.0529635096834754,-0.0276335880056563,0.130049408735785,-0.000375137632683907,-0.129066719189236,-0.0283816001123928,-0.000318201613638737,0.120212933669168,-0.0451391152019918,-0.000678760476243685,-0.000786631162777952,-0.0800987397137527
"Reactome Interleukin-3, Interleukin-5 and GM-CSF signaling",-1.19008666527592e-05,0,-2.26135766889201e-05,-3.66026170874611e-05,-1.19010022549698e-05,-3.54833898716492e-05,0,-5.76063529791357e-06,-3.96826971535601e-06,-1.72887042780779e-05,-1.89874203566177e-05,-0.196374528033891,-0.0358054515402898,-0.248963978514044,-0.402983532447568,-0.0435090698870628,0.202630017888483,-0.116091543434334,-0.000451278338941936,0.214486352452038,0.0526997905952475,-0.0368504312310204,-0.168164106600992,-0.200358955328235,-0.0479129165374803,0.170752589517889,-0.0979199469745919,-0.00147870354913913,0.219758704474745,0.0675221809561697,-0.0430956520474283,-0.0356565376273174,-0.0222819020339242,0.237740319337921,-0.00411907128679723,-0.00074541275773459,0.132364801366413,0.168905328025855,-0.245036203748537,-0.0291495534982105,0.266610914964165,-0.0927735814392454,-0.00065113360267705,0.298898675025051,0.0155448659545808,-0.019902328192759,0.178886622769406,-0.192154306916112,-0.00109408617428771,0.259968735581325,0.0223763279825135,0.0719956859665476,0.0310414540834949,-5.86022668786702e-06,-0.00730504377681307,-0.0238597094991241,0.232185105681778,-0.000563660171346522,-0.0466404072262547,-0.0699834759320305,-0.000912576438356686,0.299774390362905,-0.0592619750814919,-0.000525849103648904,-0.00268933254783507,-0.0712501502858491
"Reactome Interleukin-4 and Interleukin-13 signaling",0.000153798480448403,-1.50230119679757e-05,-2.04011495482133e-06,-2.86211839785544e-06,0.000139324244316746,0.00203168847001021,0.000284387013463815,0.000209384070845173,-2.16412896122451e-05,-2.54181903275989e-06,-1.60168425053316e-05,-0.185544417137964,-0.001062890872535,-0.266142100100241,-0.432301852467658,-0.0479322282182368,-0.138636471435942,-0.238044814745411,-0.00254140826242889,0.0675523359666105,-0.0669398952283482,-0.0286124924128699,-0.170845948300459,-0.204237648023585,-0.0406277114383005,-0.0704004062342073,-0.125529840223556,-0.000763546749907941,0.139280588431448,-0.0360777288840243,-0.0297512649858446,-0.0060209476483892,-0.0290968152957614,0.0645607401788166,0.014509597484991,-0.00165337195615975,0.0852046376967188,0.148937574446234,-0.265093655918256,-0.0513248002765182,-0.0760915976469087,-0.168770271927747,-0.0012610138702762,0.135243318477854,-0.0533262756598274,-0.0340980045881244,-0.118876286022231,-0.202546281244537,-0.00115481653802245,0.12324727850733,-0.0800549793163618,-0.0385653864672299,-0.0435126398629984,-4.45076249579066e-05,-0.00193379875726318,-0.00731386270167649,-0.0958719917507667,-0.000830760843037787,0.0322414415570979,-0.0441932791460807,0.000101030203959016,0.158372082418605,-0.0338664475106023,0.00301563195287539,-1.42372467253794e-05,-0.00962991384825112
"Reactome Intrinsic Pathway for Apoptosis",-1.553604254192e-05,0,-1.24471888288864e-05,-1.63621905915711e-05,-1.06794078926419e-05,0,-1.64205796884434e-05,0,-2.03129126060373e-05,0,-9.79010774885046e-06,-0.206113695321732,-0.0337087405237081,-0.242935769726537,-0.406882273468529,0.00644664369114617,-0.0150273363986692,-0.192319326111673,-0.000319492805504067,0.0982917965524003,-0.062456577439489,-0.0297423733209016,-0.179321911044334,-0.221168878840015,0.0368627426501362,-0.057474541031808,-0.110436040814919,0.0003535358147543,-0.00394320738602772,-0.0626716233108595,-0.0330179171275838,-0.0334819315990009,-0.0215270726873639,0.00949751732598839,-0.0334088493268912,-0.00131768424052625,-0.00563003504718018,0.068007582846464,-0.281039231889589,0.00191588539906727,0.0503697056107767,-0.190216322755403,-0.00149301422382371,0.0696765245642193,-0.0486120320218071,0.00303589822659017,0.00336110076131897,-0.209592220799218,-0.00275882764891151,0.112484412929607,-0.047334338166813,0.0129411122714797,-0.00697914527834289,-7.24473613884907e-05,0.0927697901884509,-0.0441689251142386,-0.0634967820477835,0.00143746052581334,0.0104401577088744,-0.0529099927718814,0.000283543361006034,0.207191056228039,-0.0688846094789226,0.00660629985115066,0.00294829229304698,-0.0694959934997834
"Reactome L13a-mediated translational silencing of Ceruloplasmin expression",-7.77731367238139e-06,-5.70229883253274e-06,-1.48934038368208e-05,-5.52490237478552e-06,-1.79758160844109e-05,-8.33465860536106e-06,-1.89725476102189e-05,-1.01229884626454e-05,0,-1.47420638068619e-05,-1.28704470212329e-06,-0.20501173085507,-0.0367917218601527,-0.267780083413549,-0.448894032504043,0.10265807762824,-0.0786395617440988,-0.209278052853668,-0.00155531162123257,-0.0163739108315604,-0.101338693706198,-0.0315655769104758,-0.140281146957572,-0.198190792941101,0.0703447564507215,-0.00444588988323442,-0.125470394015709,-0.00166445466891069,0.0122894239870736,-0.0840945011151221,-0.0438579599315944,-0.0403451678412808,-0.0148331061108742,-0.0312118478695038,-0.0366578400396254,-0.00180042159858168,0.0108143264917009,-0.0293747799618091,-0.23248629965063,0.0496334973480142,-0.106239807342111,-0.106705748211946,-0.000442286235526635,-0.0200275376859456,-0.0805999415924633,0.116106701218887,-0.0593172054073736,-0.168869578134918,-0.00163725628437173,0.00172080097886029,-0.0866376519797825,-0.00179026803961306,0.0441658977794262,-7.20314113140759e-05,-0.01239975906052,0.0136560322876733,0.0293420591135583,-0.000501192277819639,0.0640939796812141,-0.0967949036097285,-0.000673681348892235,0.0429039839412078,-0.0900204761959484,-0.000817526173895904,-0.00196761263854636,0.026838914927519
"Reactome Late Phase of HIV Life Cycle",-1.57243487799511e-05,-2.20226551884726e-05,-2.90022911359425e-06,-1.4007670592253e-05,-6.61857490218982e-06,-5.77434047041703e-06,-3.74818430566975e-06,-8.93941135324398e-06,-1.03066196352752e-05,-1.11455202482688e-05,-3.00624463951076e-06,-0.162064219514262,-0.00617736346753911,-0.224516189240665,-0.448975353404044,0.0533135886556884,-0.0714719054958896,-0.178226096114565,-0.00195068001691333,-0.0954603625206859,-0.0443103564547351,0.00316564658058311,-0.176606836206527,-0.13497482732135,0.018663879600587,-0.0362794622260841,-0.163145431486057,-0.00177675751096994,-0.0942072013325249,-0.0454599859606331,0.0102314601897716,-0.014631886663109,-0.0103406284089918,0.0553380577440266,0.0817744817757753,-0.000516052142876036,-0.0120708363886408,-0.0227892710788049,-0.200824412928578,0.0461114512268952,-0.0430993627851387,-0.150820167203731,-0.00119418244423783,-0.0512049696398578,-0.0356928494966361,0.0343035868804534,0.0269141953359427,-0.0886749402566836,-0.00131347426013516,-0.0854853931044335,-0.0446454360518625,-0.0099096921724562,0.0173162632360032,-2.25870951795476e-05,0.0640953640255144,0.0783843694615701,-0.0867608824396924,-0.000769166897058091,-0.0397437066644629,-0.0254229541380541,-0.000690525987705006,0.0914447989457472,-0.0804059992817172,-0.00135479305455029,-0.00155348548955011,-0.0520463004939293
"Reactome MAP kinase activation",-4.21190648945805e-06,-1.27920515288453e-05,-7.5126688547726e-06,-1.5735134214495e-05,0,-8.7199170491731e-08,-1.83328751044477e-05,-5.31917722966612e-06,0,-1.06260622087469e-05,-4.1009252339064e-06,-0.220247229830461,-0.0232963800531301,-0.220231916861461,-0.335935232651633,-0.0313773927396632,0.0216937322131416,-0.104074406397323,-0.000996017822620881,0.14007210194632,-0.0160914642805131,-0.0233340547353159,-0.155666352187926,-0.189791141481825,-0.0556343914651607,-0.0140813060302638,-0.0673478524031588,-0.00111026451435009,0.170760166202722,-0.0767453202168722,-0.022726708530799,-0.026995187008149,-0.0314089471204022,-0.0312915392418615,-0.0276158011412555,-0.000904317359322301,-0.0102314600994132,-0.0207809198537525,-0.200835209962765,-0.00517673022409986,0.0828083882453026,-0.0487299570581593,-0.000768952820262471,0.15483039495847,-0.0596959152113909,-0.00770050798353565,0.165866380157633,-0.0405370677622173,0.0123275144292355,0.162662801141047,0.0177899825099412,-0.00917177952653941,-0.0291083081904821,-5.31095155674837e-06,0.00330964892050652,-0.000520076083533829,-0.0207956676964278,-0.000227197684489858,0.0645987526886348,-0.0693707213349406,-0.00201526821688506,0.334485640023176,-0.0744018116832278,-0.00109041614072588,0.00154853394999514,0.0721590443831614
