"","GSM1274110","GSM1274111","GSM1274112","GSM1274108","GSM1274109"
"Gm4221",5.03512950673333,4.99996572201667,5.02904884551667,5.40234277413333,5.37537267626667
"St7l",7.0586360693,6.9588472358,6.9582931544,5.86604449173333,6.62308172766667
"Ccdc108",4.95680053855,5.1585393038,5.11369917193333,5.58092142316667,5.37872098976667
"Ndufb4",9.57518520836667,9.41153006556667,9.68814094953333,8.61323775366666,8.95112550133333
"Gm5427",4.95679716473333,5.1633514035,5.11288651066667,5.01194549721667,4.98291622745
"Rad18",6.9646676945,6.15719058466667,6.56393887486667,6.87584426693333,6.00534414033333
"Foxk2",6.8548528737,6.59351418813333,6.63996415793333,5.50866564793333,6.34591921313333
"Mmp2",4.95065030573333,5.05974405893333,5.06839533823333,5.00233919316667,4.99415606716667
"Ace2",4.97273946266667,5.00758931033333,5.15424859388333,6.28199044873333,5.3440577922
"Patl1",6.6287940238,6.7260802009,6.5787061122,5.44060352143333,6.7435916782
"Alox8",5.0225018649,4.96026076016667,4.96987957148333,5.02541539446667,5.03479853153333
"3110056O03Rik",10.2690121113333,9.6711499734,10.0258626253333,10.0357185373333,10.0003140584667
"Dnali1",5.0056546897,5.3303094799,5.17964631586667,6.39340174973333,5.943465046
"1700123L14Rik",5.0295876233,5.2108177012,5.1785073064,5.3919497117,5.49244662773333
"Gm7689",5.18682191846667,5.16933758633333,5.2895125374,5.76408898683333,5.17682992126667
"Usp4",8.31036302033333,8.02105696413333,8.08391427886667,7.63897578733333,7.8268313652
"Rya3",4.98031059553333,5.04366616123333,5.07089631901667,5.04405298516667,5.05852672533333
"Gm9961",5.37044249846667,5.02302969305,5.01764493641667,4.97873460856667,5.03092599553333
"Syt11",7.1452087931,7.2504425262,7.1288119739,5.76618838783333,7.0573095198
"Plk5",5.14214811813333,5.16933758633333,5.07771412086667,5.34320372166667,5.05767686263333
"Nrxn1",5.5656813208,5.25561720936667,5.19778974176667,6.78023163086667,5.64431166643333
"Spna1",9.23436268933333,7.4041094019,8.2316990426,10.5484999776667,7.66274724793333
"Gm8801",8.84251519,8.72601205533333,8.52253478946667,8.34270871353333,8.95249261166667
"Glra4",5.20535927233333,5.15436981175,4.9702671541,5.2769119074,5.0385585829
"Gm13372",5.59256569076667,5.44471778156667,5.5672148908,5.75285871313333,5.1419838067
"Snip1",7.2295175207,7.3231688411,7.0445762023,5.4091109249,6.7216329
"Gpbar1",6.176683209,6.08561702283333,5.774362276,5.70673340193333,6.0983072659
"Kpna4",7.6777340472,7.8924374376,7.61679504853333,6.8595286855,7.72824666066667
"Lrch3",5.74385953376667,5.52194430593333,5.64126010153333,5.693983742,5.55085272663333
"Mapk10",5.0400033627,5.16690773171667,5.0606702373,5.69744884163333,5.7042016411
"Ctsll3",4.97310309516667,5.05022362213333,4.98451357953333,5.024389621,5.02884475713333
"1700016D06Rik",4.99033568313333,5.01781427656667,5.0325230049,5.19404608643333,5.31030309766667
"Wbp2nl",4.98178519316667,5.10551189588333,5.1246296002,5.02011353858333,5.07222641096667
"Olfr788",4.98556791778333,5.0216772171,5.05970567053333,5.19062053553333,5.16756034996667
"N28178",5.32134187966667,5.32528345566667,5.46022880803333,5.13010670943333,5.30423515156667
"Pawr",5.00101458956667,4.99760801433333,5.08391619225,5.005117322,4.99237671193333
"Reg3d",5.43995456823333,5.36356116066667,5.41015815123333,5.09322722373333,5.1470306747
"Skiv2l",8.88775619483333,8.21971485246667,7.95304145413333,8.22646672386667,8.7633249086
"Alox5",7.4208567761,8.73862439463333,8.18566898153333,7.63754813226667,7.96956279906667
"Ccdc42b",9.455616128,8.3943899938,9.54130848683333,11.3908922976667,9.2798121157
"Slamf6",8.57409693906667,8.06406059626667,7.96768496113333,8.4654666618,8.60080518566667
"Odz2",5.03297226986667,4.96453173771667,5.0089778536,5.4823871057,5.35566674043333
"Gm7056",5.10606482826667,5.05588790793333,5.0338605353,5.10035002066667,5.17582252466667
"Zmat3",6.4020858392,6.3813140548,6.21758415513333,5.12696972133333,5.44715023126667
"Gm1305",10.107223234,10.0034523733333,10.1032953456667,10.2864492886667,10.2903448223333
"1810027O10Rik",11.8486694643333,10.5659315703333,11.562276401,13.551719894,10.95438078
"4930571K23Rik",5.36919384936667,5.29327672866667,5.4530559528,6.0399905225,6.0197509836
"Il24",5.84353302466667,5.43848400713333,5.40521023196667,6.04613772753333,5.2325841913
"Clrn3",5.04016955273333,5.0379196488,5.0218536981,5.26824948173333,5.03393096433333
"Eif3e",9.75326807783333,10.3564675973333,10.130209744,9.86598364816667,10.445396667
"LOC100504950",4.97124190956667,5.20710703041667,5.03632174168333,5.01305127076667,5.03451863213333
"1700090G07Rik",5.54925204403333,5.23124808193333,5.6648022222,5.70164460563333,5.60670914073333
"Fam63b",7.59949968826667,8.1239539922,7.94719073406667,6.49233264206667,7.87758712913333
"Speg",5.03664177778333,5.03088296035,5.04239091773333,7.55232246413333,6.1860756184
"Gja4",5.4407808015,5.37603104076667,5.6615655701,5.25401458256667,5.7140417166
"Tnnt3",5.8123275818,5.78526808616667,5.7756070805,5.4060436813,5.68673284516667
"Nfix",6.52395299953333,6.4066741454,6.29127306433333,7.66889687733333,6.5679755638
"Pbld2",5.28530399783333,5.07699170651667,5.11743330218333,5.03704849583333,5.3149477948
"D930032P07Rik",5.1649899829,5.00337370221667,5.08282695721667,5.05719427206667,5.16137600783333
"Fabp9",5.22385092396667,5.53415399146667,5.22688006863333,6.72578352253333,5.95379936793333
"1700008K24Rik",5.04943352686667,5.0864608905,5.2927838005,4.96861794023333,5.3896145612
"Mbnl1",10.5490008373333,10.5195505793333,10.3693644493333,9.8865941953,10.3878596076667
"Cltc",7.1987627395,7.4005685247,6.9476692692,7.90452076906667,7.867305838
"Vmn1r85",5.21819708446667,5.01487464736667,5.1928649772,5.1138195397,5.144996546
"Mcm3ap",5.79590187666667,5.38056292683333,5.50004877153333,4.99970757595,5.31517330253333
"Nat14",6.46821438546667,5.8717913086,6.09274320866667,6.25434506313333,5.86364489903333
"Abr",5.91116160536667,5.61838584053333,5.8046713031,6.9843951865,6.02027231376667
"Polr2d",6.90759033676667,7.6076701154,7.56301995606667,5.9924938938,7.1341688361
"Mycs",4.98030515513333,4.9961148973,5.0698508383,5.5093371742,5.0822490733
"Cygb",5.5066703233,5.25755892723333,5.32625531693333,5.15181459026667,5.3948771788
"Gm9933",7.85869391566667,7.8584504974,8.36607557346667,9.15834152716667,8.8577644842
"Senp7",5.85201961996667,6.28643734126667,6.13023809766667,5.0998963211,5.4156801297
"Cd14",7.334561357,8.1555240686,7.6635931892,5.46168320733333,6.5911035088
"Ric8b",6.53534533846667,6.71780417173333,6.45801238906667,5.14815360133333,6.09842812406667
"Olfr1283",5.0332231044,5.14568613178333,5.13799680163333,5.01449898323333,4.9551027966
"Olfr924",5.0458482915,4.98660205385,5.12157866778333,4.966795149,4.98747166803333
"Art2a-ps",5.03813591673333,5.01431409726667,5.05505768656667,5.28427349996667,4.95056593993333
"Sap25",10.36222482,10.07199909,10.2965165003333,10.226862357,10.326517237
"Vmn1r219",5.3664577305,4.98033073865,5.27344290606667,5.1265895597,5.20045298206667
"Gm3065",5.0488551059,4.96102804363333,5.11144514548333,5.0359081199,4.97525617416667
"Cldn27",4.9857587099,5.12830772866667,5.1578446872,4.99366905156667,4.95022462653333
"Pign",10.2367136963333,8.5024952548,8.95112550133333,11.12091109,9.80443808763333
"Acap2",8.41476801126667,8.774621943,8.3757253664,7.0490804206,7.92516420113333
"1110008P14Rik",9.8603983871,10.002296799,10.132971122,9.8378195155,10.2332954533333
"Id3",8.71449153686667,9.32976732016667,8.9657415421,8.87899310526667,9.49436221863333
"Aox3",5.1073576492,4.96759400381667,5.09164671786667,5.10381684386667,5.03715957006667
"Gm806",5.03361265716667,4.9538525926,5.05566199913333,5.4977869828,5.44573087193333
"4930431F10Rik",4.9721487852,5.2586203332,4.98598457146667,5.7942212465,5.52270439123333
"Cd3g",11.09441893,11.3578725063333,11.35271027,10.83717029,11.2303933553333
"Il2",5.3263177261,5.1585393038,5.06694014518333,5.44194041726667,5.26896848553333
"Elovl6",7.96162822386667,7.71180560953333,7.465401276,6.9174561631,7.4047223938
"Fam83d",5.18930568536667,4.97601703286667,5.0720068598,4.95819005563333,4.97387628678333
"Xlr5b",5.14751103803333,5.00108937343333,5.13799680163333,5.14868465086667,5.2160411276
"6430598A04Rik",5.75473145153333,5.8219237138,5.89620359823333,5.37120048386667,5.55112069826667
"Gsbs",4.990355731,5.17970166501667,5.07771412086667,5.0580652445,5.03792090713333
"Acox1",8.50631656933333,8.71412473453333,8.34143389686667,7.36651390243333,7.8305432828
"Loh12cr1",5.88894510966667,6.08343751163333,5.710239823,5.17045991263333,6.16186654516667
"Krt19",4.9917761435,6.65404890706667,6.44015196753333,6.49514613766667,5.71867379666667
"Olfr866",4.97099466193333,4.9896883513,5.09164671786667,5.87458168596667,5.48653455253333
"Gsdmc4",5.11113930796667,5.2307017098,5.31134250723333,5.75401971826667,5.32134187966667
"Psmb11",4.99299322646667,4.99939147493333,5.03950687758333,7.4701451434,5.71303428506667
"Olfr1002",4.95732393636667,5.08727237161667,5.1461038551,4.9791864203,4.98605691093333
"Olfr100",5.07453504943333,5.07519208993333,5.43023348143333,5.29317139603333,5.01014181343333
"4930588N13Rik",5.41511949473333,5.26605323573333,5.1996230957,5.03999839826667,5.19347644353333
"1810030O07Rik",7.75477543513333,7.62075113233333,7.84100411973333,7.57238653793333,7.8990036108
"LOC100046290",7.4045242801,6.9031585842,7.0723333414,8.366636158,7.71957731606667
"Ppp1r15b",6.5259579494,6.53882583426667,6.55843026553333,6.1890564678,6.05317945666667
"Cdt1",9.43395498336667,9.4981397705,9.7078458221,8.47811702766667,9.2373530246
"Zfp524",8.93767860433333,9.14786844356667,9.40690009286667,8.4686761864,9.12144246106667
"Ncapg",5.12362336253333,5.05462016956667,4.9811464573,4.9939729737,5.1256619528
"COX1",16.35936361,16.98784525,16.64839521,16.08802191,15.74780867
"Serpina1f",5.4088812697,5.2863718407,5.61833297136667,5.3390854364,5.54065653723333
"1700028M03Rik",5.22341748783333,5.16205356723333,5.2231711029,4.9527493283,4.9623665655
"Trpc1",5.3373947631,5.31030309766667,5.38550623863333,5.1047693663,4.98326116763333
"Nr1d2",6.02850890603333,6.1291466711,6.41894794833333,5.10902960786667,5.7076364226
"Mrps17",8.8746707797,8.84463938963333,9.00879341996667,7.45908823566667,8.8124284471
"Ribc2",4.99433729086667,5.09250560136667,5.08931466433333,5.11795536126667,5.20301146773333
"Rasa4",8.29938907453333,7.93263565413333,8.29100496246667,5.97766004646667,7.656634262
"Slc13a1",5.00425409293333,5.02611238571667,5.0447499274,6.3035742138,5.1315084497
"Cdh19",4.99911965123333,5.12997154003333,5.02617234093333,5.12391070946667,5.12127875086667
"Fam103a1",9.62169172203333,9.6524338922,9.3754340998,10.77388205,9.77121382793333
"Comp",5.6615655701,5.59090172846667,5.39098345463333,5.1894867861,5.45087640553333
"Cdkn1c",5.84785515153333,5.7964651619,5.5241476599,5.4532616841,5.21649399746667
"Pitx2",5.02444452596667,4.9828503569,5.06553738308333,5.24313095673333,5.15769659936667
"Rnf113a2",7.48941438766667,7.53411953433333,7.69247245486667,5.47743781476667,7.0531600674
"Galc",5.05370687853333,4.98447372438333,4.96460246706667,4.96246453105,4.97887712593333
"Hsd3b1",5.13545812413333,5.01264088451667,5.0006653882,4.99558102146667,4.98842510933333
"Cyp4a29-ps",5.0771301126,5.31656549506667,5.35486471956667,7.043600316,5.49035926366667
"Fam114a1",5.5641049582,6.06017873533333,5.97059499486667,5.22029604036667,5.12888248963333
"Sult2a3",4.98822393006667,5.10956889145,4.98551049203333,5.24287562233333,5.18817702366667
"Gm5640",5.8388333661,5.9261373581,6.0128955883,5.89078027143333,5.4788582741
"Sppl3",6.53899704186667,6.6294720454,6.25713338966667,5.2058663329,6.35643033553333
"Pcolce2",5.0041252174,4.9880769132,5.08282695721667,5.07739456856667,5.08349654596667
"Pcdhb9",4.97061944276667,5.07519208993333,4.9817526592,5.01547459793333,5.0150734025
"Tcrg-V2",4.98745201886667,5.09174125876667,5.0133801879,5.0041252174,4.99949309073333
"Tmem186",6.38469177173333,6.32054979073333,6.07253477876667,5.4420501303,6.0636843546
"Cpeb3",5.30501394276667,5.49279990913333,5.02268299375,7.48512561526667,5.71207816033333
"Dcun1d4",5.66410109713333,5.5427215842,5.33380533436667,5.07475237646667,5.13218930873333
"Amt",5.0571844082,5.05650932533333,4.9947161688,5.2216803971,5.3563741384
"Pigl",5.5588206881,5.48186613056667,5.26273378153333,4.99498591303333,5.27553648053333
"Vps13a",7.0005021994,6.9345473385,6.3332663552,5.49919005913333,6.8784525452
"Cd320",8.39889131233333,8.0928103274,8.191651341,7.65063798993333,8.18933712166667
"Pip4k2a",8.2045254186,7.7639926634,7.485827521,8.44340887066667,7.74251149633333
"Otx1",4.96086927773333,5.1914416971,5.01842659815,4.946121502,4.9845223328
"Gm10789",5.43600928346667,5.14376931298333,5.58092142316667,6.01427612213333,5.28372981903333
"Mmachc",5.809995204,5.88127383023333,5.77624149786667,5.312975669,5.33120930576667
"Hist2h4",5.2569192213,5.5175649733,5.39059464863333,7.6693495216,6.08631122576667
"Vmn1r192",6.956669098,6.38762421626667,6.63302409213333,8.8422409861,6.50277457633333
"Atp5a1",11.14592701,10.97376603,11.01119358,10.77960413,11.02530328
"2610002D18Rik",5.1283148248,5.18282994356667,4.98551049203333,4.94823113881667,5.09174910563333
"Mrpl55",8.9054520078,9.08621141276667,9.38397398873333,8.85287273266667,8.96739965473333
"4933407I05Rik",5.00036029976667,5.05022362213333,5.06601555481667,5.04052199813333,5.01356879883333
"Olfr1010",5.0156538852,5.00216299945,5.09164671786667,4.99931160553333,5.00318301266667
"Slc35a5",5.5017525542,5.81668080716667,5.2295677974,7.65484717486667,6.46295866366667
"Gm11201",5.5935244193,5.23886794966667,5.36815221393333,5.01290215565,5.24710496383333
"Kif13b",5.13508459063333,5.2471524492,5.2163043937,7.0559541681,5.72924487093333
"Olfr1008",5.60992397033333,5.52140560533333,5.5103491087,5.54260980163333,6.04254857316667
"Serpinb5",5.03866988323333,5.07035495606667,5.13799680163333,4.9551585824,5.10093771536667
"Taar5",5.0526904464,5.10956889145,5.23400618696667,4.99761131753333,4.96452261473333
"A130022J15Rik",5.98252913223333,5.88245820086667,5.40395758223333,4.99336573423333,5.12313052463333
"D930048G16Rik",6.13943379226667,6.09624340073333,6.03913348243333,6.16090892616667,6.3184664846
"Slc30a4",7.1386458813,7.127474261,7.3114039359,5.46114930516667,6.58462083093333
"Tmed7",5.32915599593333,5.51426147646667,5.06111134473333,5.51231924216667,5.350291897
"Ros1",5.0575234113,5.12997154003333,4.97451224933333,5.05088560056667,5.378276775
"Gm2921",6.78850654746667,6.50684189573333,7.2744117361,6.4989416454,6.34683678186667
"1700022A21Rik",5.8902478427,6.21005435373333,5.6128064968,5.2518243216,5.3126590502
"Fbxw2",6.6825558772,6.404826992,6.438540736,5.31018479203333,6.04168976716667
"Riok1",7.2060894394,7.0777286791,6.83296797696667,5.69168522273333,7.1888941068
"AI848100",5.79956562006667,5.83715163363333,5.8504426003,5.14180660276667,5.84870529993333
"Tmprss2",5.01850688006667,5.06978750236667,4.95714789293333,5.11016987626667,5.12436707936667
"Nat1",5.03325301123333,5.0234688627,5.0248653075,5.00472687655,4.94497110166667
"Ednrb",5.10388750536667,5.4500264729,5.40477324636667,5.48832561496667,5.36947567096667
"AB099516",5.28290222843333,4.9933325273,5.0133801879,5.14215198126667,5.10885411053333
"Hnrnpm",10.69771404,11.16763167,11.01694041,10.420979512,10.5963011503333
"Wfdc1",5.39513211703333,5.235769221,5.28419757916667,5.36134915483333,5.3449684405
"Rspo1",5.93423275293333,5.7946080289,5.90026880723333,5.0649676285,5.17298123526667
"4930583H14Rik",5.1925360113,5.03198222486667,5.21969990923333,4.9783992878,5.08335631243333
"Il18rap",6.71732112393333,7.0289156478,6.24988945506667,5.25785251343333,6.78897814966667
"Tmem89",6.04986084506667,5.69363529016667,5.93721931393333,5.6970926027,5.446436236
"Akd1",4.9772894717,5.0050289777,5.03079894663333,4.9805774556,5.05218066723333
"AV356131",5.7388198872,5.7951017898,5.79351318046667,5.12393234523333,5.27847736713333
"Slit2",5.02071634463333,5.24556118863333,5.220530985,5.7057015991,5.90761945386667
"Ccdc102a",7.7623468126,7.637336284,7.49560060146667,6.02535549366667,7.4288415931
"Tgfbi",11.6460845536667,11.9581777163333,11.4839164376667,10.6074679056667,10.78664114
"6430573F11Rik",5.05586495436667,5.07097824843333,5.0052137015,5.10862928163333,4.95171138223333
"Ptpn20",5.07341483033333,5.12473370833333,5.04815403406667,5.48195149176667,5.05305793146667
"1700040L02Rik",5.17250539503333,5.2935479372,5.0056746094,6.0160902441,5.53723687893333
"Tap2",11.8115910656667,11.918958384,12.091316409,11.2324844913333,11.5415347403333
"Htr1f",5.0458520774,4.96391333585,5.06163497283333,5.259104802,5.22133795256667
"Gm826",6.8470104641,6.2086179468,7.0413779182,9.17634932036666,6.9223321255
"Vmn2r68-ps",4.9951455253,5.12473370833333,5.06204495236667,5.13520280043333,5.005388695
"Nanos3",8.09237024786667,7.67387678,8.1143388824,9.9813670539,8.49180117046667
"Dio1",6.35162414026667,5.48751277803333,6.43251395613333,7.0241721707,5.8211244754
"Gkn3",7.56265780066667,7.0021312886,7.75208257506667,8.56424925653333,7.746881718
"Rhox12",5.0163114782,5.03628868363333,5.0881846389,5.031703333,5.0056878256
"Sap30",5.93265214793333,6.78138591253333,6.73821042876667,5.16076494603333,5.55632743603333
"Pqlc2",7.9682235928,7.8166645862,7.97445648,5.87769410863333,7.6540782352
"Ftsj3",7.73188149833333,7.2417757316,7.1115238069,7.4079227666,7.2305749062
"Cfp",9.64558489536667,10.0348997316667,9.82734469733333,10.66996371,9.9961858101
"Olfr338",5.1949295885,4.979795718,5.3232775458,5.152750726,4.9960934052
"Ifi35",9.40535379266667,9.44569259823333,9.35956349876667,9.23376298946667,9.48927063046667
"Vmn1r211",5.00496140336667,4.98557608896667,5.09098886943333,5.037420459,4.9844308969
"Olfr888",5.0638982,4.94620049511667,5.26578336816667,5.21077823866667,5.24738710363333
"Gm6243",5.00655782575,5.40961167703333,5.06295602206667,7.8631528032,5.74512817703333
"Eefsec",8.49676167933333,8.136369356,8.39519194413333,7.44599089973333,8.69749037833333
"Ccdc113",4.99035141973333,5.12634069193333,5.02995370503333,5.33396739866667,5.07819709833333
"1200009I06Rik",5.11168157646667,5.06079353373333,5.4334027741,5.041080286,5.10390413316667
"Cacng2",5.2907895455,4.96250983263333,5.08391619225,7.1285867968,5.26326722023333
"Dbnl",9.03467821936667,9.25524813203333,9.10541467716667,9.21308687573333,9.78970609746667
"Gm5136",5.59710291723333,5.4960190046,5.67202657736667,5.23559498656667,5.37496791993333
"Ldoc1",5.15758479836667,5.06225214205,5.03301893253333,6.1838386628,4.96488163733333
"Rbm17",8.65104000413333,9.17020296553333,9.0811864876,8.768475064,9.2950170342
"Tktl1",5.1838302139,5.29923088716667,5.04723751856667,5.20916121026667,5.0101543993
"Gga1",6.78653146666667,6.72362097366667,6.50054447953333,5.8968017628,7.3047964955
"Krtap16-4",11.10271389,10.7354956,11.466459226,12.846267593,11.5634181703333
"D830031N03Rik",5.790080393,5.854519209,5.69024989533333,5.10969544586667,5.63354377296667
"Nespas",5.00722333606667,5.02438189871667,4.9683025021,5.58298157,5.5835363132
"Col28a1",5.10908048203333,5.05083624876667,5.09038882393333,5.0871595626,5.31134250723333
"1700016D02Rik",5.14350490063333,5.0211528661,5.05611337603333,5.08694505663333,5.01787853653333
"Cpb1",5.06086947196667,5.1585393038,4.99340985715,5.0125843701,4.94967392631667
"Urb1",6.7061175748,6.60350680566667,6.69271127413333,5.67678871723333,6.7149175392
"Olfr748",4.9800567766,5.06978750236667,5.06553738308333,4.94557686938333,5.0962724702
"Itga9",5.1172800574,5.24673360526667,5.29720279426667,4.98669820433333,5.0038713106
"Atoh8",5.226037666,4.96759400381667,5.35878659713333,5.36815221393333,5.24782227906667
"Ms4a2",4.969417828,5.20407325981667,5.0845136733,5.0000599468,4.99860347906667
"Ckmt2",5.04831589916667,5.0336401319,5.25787548316667,5.0703534464,5.63040503473333
"Mrpl38",7.58451424126667,7.444779304,7.65513020733333,6.82818546173333,8.1415509506
"Paqr3",5.0367326966,4.96759400381667,4.98744825266667,4.9963038608,5.24010255826667
"E230012P03",5.4879381662,5.42625096636667,5.22820667383333,5.4741141745,5.4802399889
"Ikzf5",6.24299064946667,6.1868620319,5.91807425536667,5.18933300753333,5.56754583496667
"Slc37a4",8.0394782788,7.4772819038,7.95407539793333,8.58120865913333,7.81921982586667
"A430108E01Rik",6.04812792206667,5.8498988517,6.0885408248,5.24217030973333,5.72151522773333
"Defb50",5.07321048346667,5.08117065178333,4.95842749743333,5.0639159665,5.00233919316667
"Cldn10",6.05697048833333,6.1619984756,5.90652748083333,8.00625843973333,6.5376791766
"Cyp4a12b",5.51740145993333,5.46696769663333,5.48182750753333,6.1808083348,5.42201261126667
"Gm11968",6.01697911423333,5.88023793593333,6.10081677266667,5.62214090973333,6.41604015373333
"Rasl10b",5.1938806522,5.02014787463333,5.07138926578333,5.57889593036667,5.0807133067
"Cd244",8.7919102258,8.53321373446667,8.67564490793333,7.47445711773333,7.65513020733333
"Pde12",6.247126574,6.46484732373333,6.35899131493333,5.14170244546667,5.8582581419
"Nkx3-2",5.5057672143,5.50356601833333,5.67602595256667,8.81934755233334,5.95127962203333
"Kir3dl2",5.025748851,5.05255695633333,5.0006653882,5.1144925634,4.98341833246667
"9530083O12Rik",7.54876765193333,7.600185211,7.83831072826667,7.2876183196,7.3199962131
"Dut",7.57476428086667,7.84920916133333,7.3510596068,6.1948146631,7.58644950206667
"5330439B14Rik",5.06018213023333,5.008180894,5.15015318281667,4.95496601973333,4.97127118408333
"2610301B20Rik",5.63805613393333,5.65726832043333,4.9977160989,5.420449361,5.30375506756667
"Olfr433",5.44138014903333,5.84469590653333,5.1749596504,9.44415665003333,6.9195113287
"LOC100503774",7.0155721767,7.0132029902,7.0540159907,5.27099967023333,6.2413111338
"Gm11194",4.98036852796667,4.96816374178333,5.13019143863333,5.1883303452,5.02017659563333
"Esrra",9.1744417346,9.07892339296667,9.12876447673333,7.309417678,8.413465546
"Cxcl13",5.04853700136667,5.04148454203333,5.05657408155,5.01792507596667,5.00655385326667
"Npw",5.10233994623333,4.99939147493333,5.00159278183333,5.0819832327,5.0708816264
"Fam173b",8.26388596066667,8.18508881726667,8.19461369926667,7.3320567412,8.1470162158
"1810011H11Rik",5.50919571593333,5.37899159693333,5.34877976446667,5.1155890138,5.06654617993333
"Trpm5",5.24779335486667,5.0346452399,5.27054865366667,5.6998456237,5.1595747529
"Cplx4",5.13253590376667,5.04098413356667,5.27144524016667,5.38289953443333,5.03925332456667
"Olfr142",5.00859509666667,5.12009851443333,5.02027851786667,5.03814448766667,5.0481662405
"Olfr51",5.0814361402,4.9736130469,5.08128748768333,4.99990334233333,4.97336078716667
"Spryd4",6.25915232106667,6.23139680603333,6.07385834626667,5.09465653473333,5.5742017029
"Ces1f",4.94670041621667,5.05699953178333,5.09098886943333,4.95612436221667,4.97076655063333
"Gm10153",5.4098548647,5.01112659,5.25345492003333,4.96033924953333,5.0894470378
"Itga6",13.3268766256667,13.8073598593333,12.5619305563333,13.149296418,13.421424997
"Lcn11",5.07977917513333,5.3289462537,5.5289306801,5.7432455997,5.38673648923333
"Sbp",5.01955126913333,4.98915823146667,5.14414807043333,5.14762980786667,5.03994035943333
"Olfr33",5.15923115726667,5.09250560136667,5.13435087563333,5.05615438203333,4.95864911778333
"Pfkfb2",5.4613416457,5.6038671115,5.51280883376667,4.96736353895,5.24290358796667
"Olfr1396",5.293754858,5.05310809311667,5.1722160159,5.058090254,5.07711942076667
"9330175E14Rik",6.59684176826667,6.2570176442,6.39614160213333,5.090033917,6.40182185006667
"Tmem222",9.7978174075,9.7822381506,10.0791847473333,9.79423658953333,10.1767887553333
"Kctd3",5.98320079723333,5.7481582355,5.35641158933333,7.1379428178,6.4632322588
"Grlf1",7.47767591553333,6.9824423716,7.3740624547,5.97967817006667,7.0758770387
"Mri1",9.64902792983333,9.59883102133333,9.89420964233333,9.26538996973333,10.0887790736667
"Tmem107",6.2057965764,6.0460618186,6.62913027173333,5.54509185773333,5.96445196976667
"Pigf",6.7852339907,6.66742983306667,6.74585482343333,5.116503643,5.8314905295
"Fam38b",5.06311457376667,5.00108937343333,4.99385765621667,5.33117627016667,5.27447382663333
"Ret",5.05728183866667,5.04098413356667,4.99385765621667,4.97323954923333,5.01850879243333
"Rbl2",7.2814743666,7.2029298445,6.7706548274,5.81906496696667,7.0977605612
"Gal3st4",4.97605381086667,5.02611238571667,5.01722016298333,5.05384343356667,4.9943393251
"Prlr",5.42960707046667,5.00389778335,5.66259881976667,5.20246736,5.24524758306667
"Olfr919",4.99894111283333,5.15436981175,4.9711291806,5.40787967116667,5.03238893366667
"Ythdc1",10.2475371316667,10.3558358996667,10.1522488506667,9.6461453677,9.99007352403333
"Pafah1b3",8.66205776973333,9.09292879053333,9.42968336736667,8.073801346,9.2263961099
"Otub2",6.6886155782,6.5407123168,6.85772024436667,6.22009459753333,6.08120393073333
"Gng8",5.16394467836667,5.2408949407,5.06694014518333,5.07935456603333,5.0767196816
"Olfr1186",5.01638968996667,5.01431409726667,5.04766657793333,5.2989482902,5.05470675666667
"Cldn14",5.4573404364,5.5103491087,5.78742868496667,5.31983193726667,5.3312746175
"Gm4776",4.96919071936667,4.9971436246,5.0520154192,4.96665840536667,4.955635495
"Srcap",6.14525800193333,6.44243335186667,6.08058976746667,5.98914529366667,6.515559619
"Trim62",5.83647714503333,5.67026812146667,5.75413613086667,6.4481806628,5.6028732514
"Spin2",5.41689102513333,5.62730135516667,5.4076968713,5.2969376914,5.10592377983333
"Pvrl2",5.1228830282,5.16933758633333,5.12072926535,5.2421009929,5.12041557976667
"AA986860",6.60014922526667,7.3717715561,6.89940785303333,6.2340817792,6.76311144656667
"Xrcc3",5.8663280828,5.69774295963333,5.73788204066667,4.97184970646667,5.34686058273333
"Insig2",6.3848435478,6.21257979313333,6.12539585216667,5.2286824528,5.82431630393333
"Cyp11b2",4.97902816406667,5.0346452399,5.15015318281667,5.1253194079,5.29773805726667
"Rdm1",9.9318576332,10.254790703,10.4144715996667,9.9028188923,10.1598279146667
"Olfr912",5.0174296376,4.98915823146667,5.00391528165,5.04932474146667,5.02278002836667
"1700029I01Rik",6.08967645963333,6.25624712693333,5.98252913223333,5.08105740343333,5.3297261687
"9330102E08Rik",5.05516450206667,5.06590525726667,5.04195073833333,4.98962112866667,5.0214822376
"Gm5134",5.55600437116667,6.03087576253333,5.27004074273333,9.16157879166667,6.9520032368
"Gpd1",5.8485346134,5.83209352161667,5.3491249111,4.96390692735,5.3308648549
"Senp5",6.70315500873333,6.89886909543333,6.80009448276667,5.13048554263333,6.4268308498
"Yap1",6.85433150783333,7.73739027573333,6.57061987573333,7.1214780394,7.4200382992
"Olfr1440",5.02291141823333,4.97084522743333,5.05758468903333,4.989009235,5.01113051166667
"Krt31",6.24078761123333,5.83890382803333,6.29752621566667,6.7123541536,6.1604340952
"4933406F09Rik",5.23372371153333,4.9933325273,4.97969126475,5.10130573863333,5.05153318923333
"Tsnax",9.75151610893333,9.79676406213333,9.92515360996667,9.1713341648,10.010070036
"Klf9",6.23815067966667,6.29615218453333,6.56856132553333,5.19594627483333,5.41641603016667
"Gng10",8.20532613046667,8.60469831526667,8.6714629034,6.6546184162,8.07771383453333
"Fbxw27",5.25190457676667,5.09250560136667,5.35170947076667,5.943465046,5.2341404853
