"","Embryo10.12h","Embryo12.14h","Embryo14.16h","Female.1d","Female.5d","Female.30d"
"FBgn0053160",0.551849675327672,0.448656782092551,1.19171423941332,0.347864048657137,0.172921410875958,0.0951396504710832
"FBgn0052270",0.300206915143362,0.21295774037386,1.46808278312809,0.192898609317415,0.0625592906744206,0.173293765670395
"FBgn0035421",5.79932048147104,5.47130453638819,5.29587360348564,5.09054436936215,5.57023825142506,5.67026817391855
"FBgn0035422",11.361291343901,11.1587737649341,10.886649213372,10.569409442855,11.0031665066652,11.0228532537178
"FBgn0086068",13.286043659376,14.2932129751442,14.3038948809283,0,11.2037639873733,11.3865361479291
"FBgn0086069",0,0,0,0,0,0
"FBgn0035423",9.40307595251488,9.16539193249877,8.215494171434,8.0601663059675,8.70368905607599,8.56592841545564
"FBgn0035424",3.52832126339897,4.01404279424343,4.39738542328073,5.30854654484806,5.61159438335636,5.80338204548268
"FBgn0035425",5.3244037982179,5.25974326369078,5.33959706380437,6.23465651076252,6.36210864374752,6.41887975292454
"FBgn0035426",0,0.0232627343372225,0.125705978568494,0.10365527846501,0,0
"FBgn0262368",0,0,0,0,0,0
"FBgn0035427",0.414847772406152,1.07549840312098,2.39214154066265,1.59136825140521,1.09298541745877,0.908898199039637
"FBgn0085294",0.245249817835266,0.2998143541494,0.581060991601703,0.924958784279279,0.491031103108484,0.632371527380673
"FBgn0035428",5.61580175704556,6.27752360612104,7.22032028012179,0.0596904368294224,0,0.0245151461661744
"FBgn0035429",3.47994190147713,5.46057220826862,7.12123303250436,0.37576567155062,0.0683202568068973,0.0534672732040805
"FBgn0035430",4.35309741124371,6.70286528981519,7.28430128152912,0.0794175724060528,0.0382895165944579,0.0529508581294516
"FBgn0262269",0,0,0,0,0,0
"FBgn0035431",5.73486945927231,5.92121970081416,7.02774016002267,4.89736145196142,3.50133722932669,3.76384707939839
"FBgn0035432",6.07521599074876,5.96430158667196,6.94481160429904,5.93305561137657,5.87688770224214,6.02126650549107
"FBgn0052279",0,0.380200806703799,0.173062174845452,3.63255905211795,1.13611262007653,1.7652334462323
"FBgn0052283",0.235484446133153,0.0899078505934764,0,3.75506916343463,1.16742858337897,1.58222359090562
"FBgn0052282",0.828451233535913,0.780314299022825,2.68443725919546,7.7089872849218,6.93098564894538,6.00969651586748
"FBgn0035434",0.606131387439906,0.862937729176878,0.586596629269466,6.85854055277935,6.50371445144155,6.04617453010114
"FBgn0035435",2.6884220932822,2.049379842419,1.63454680408913,2.73316992419828,3.87177466553986,3.87999976384624
"FBgn0035436",3.21375320134061,2.63795795340694,2.96146590111204,4.2663143086757,4.13987055173177,4.31740537765874
"FBgn0259933",2.41044694179015,2.91206155455281,1.89109639146899,3.1067218440615,3.5786972376487,2.8909408016376
"FBgn0035437",5.01485961243014,4.89311462072076,4.90266211742648,4.72300693369728,5.03234773806137,5.04973530705589
"FBgn0035438",6.9373208492845,6.55937556082934,5.97947892918323,8.17782313713711,7.68626239281533,8.05058876150884
"FBgn0035439",0.37239942315324,0.613841846148969,0.623787282059935,1.71202783446627,0.346035539025068,0.482727494241253
"FBgn0035440",3.93869040498244,3.81713204366913,2.88579885289909,3.7777037551271,4.79204842496696,4.76098202018924
"FBgn0052274",1.54820478840469,0,0,0,0,0
"FBgn0052268",0,0,0.123362264935463,0,0,0
"FBgn0004167",4.54190507260988,5.76988014884312,5.873072470705,4.73952410785403,4.53175573283964,4.53023308623751
"FBgn0010381",2.18085757401726,1.5761544638373,1.04253928297388,11.1005046587995,10.2026748329979,11.6356047677448
"FBgn0027616",6.15204750071833,5.34297068344208,5.13486163012575,4.64335404452215,4.82273524579785,4.88494463405737
"FBgn0035443",2.66699512803676,2.46463429008971,2.15634483657322,2.70667641704865,3.52810868216582,3.52194272022638
"FBgn0035444",4.37903866554565,4.43782030488068,4.1690992229931,4.82488493373444,4.95933895119222,5.11552438167917
"FBgn0035445",1.15164453917518,1.10974834650527,1.42418577661949,0.872818517840905,0.450782097717175,0.530695042308775
"FBgn0014388",5.73712157713483,5.43926075619751,5.44306620262222,3.67920983277933,2.79068030289092,2.85842865860987
"FBgn0262260",0,0,8.00086761030078,0,0,0
"FBgn0026259",5.61868795928297,5.58547036020095,5.1778898945082,5.82415175089634,6.3163503268577,6.2829846049312
"FBgn0041164",0.993491771841173,1.4863951687908,1.34497616688479,4.36159292377221,5.34994906027407,5.17556851200283
"FBgn0010317",0.549881062549532,0.47189809559054,0.440939444867935,3.90073158671122,4.90520165418717,5.00706540176907
"FBgn0035449",3.9976537136842,4.027755638907,3.84184232474513,3.8235353854308,4.26374806277637,4.31447176671095
"FBgn0052267",5.32490418838673,6.01244799693781,3.75034924058415,3.53625187893729,6.26878806203636,5.99328941059042
"FBgn0262484",0.8717324857564,1.49133491546272,0.80373623031613,7.67115181382563,7.48421065091253,7.65356882715131
"FBgn0259224",1.27273390717952,2.5517399409721,3.40416197060366,3.18371993109709,2.55997874766794,2.87235007959254
"FBgn0001254",7.05771019382065,9.24874354428239,9.24707540737817,0.364925359172876,0.094085102662879,0.0599794335551225
"FBgn0005640",5.76636988867117,5.90796980864225,5.99675027884918,4.82084780929756,4.76427714425933,4.8069787418106
"FBgn0035452",0.806867621043478,1.26089281945361,2.30743143972474,2.5658384171852,1.04075919870766,0.915943799854263
"FBgn0040694",0,0,0,0,0,0
"FBgn0263239",3.24994739048035,3.81646659155413,4.07720026444169,1.55176208534836,0.515028127103137,0.533563348214512
"FBgn0035455",0.0208901629888106,0.032917974294162,0.0228136390021677,0.0187785788339675,0.0287320826713706,0.0600976176442728
"FBgn0262544",0,0.0374082289387128,0,0,0,0.0702903968394907
"FBgn0262535",0,0.102241016318275,0,0.0618370141077392,0,0
"FBgn0052264",5.23105601748234,5.14275242321081,5.68216031735052,5.32695433488406,4.89483716075792,5.06643797903372
"FBgn0035461",2.85430889549218,3.2743168330357,2.82224882945916,3.57754967700892,4.54982932439474,4.49747824430736
"FBgn0052266",2.03797604730665,1.41140455090108,4.37833821198591,2.81272821674339,0,0
"FBgn0035462",3.01741598548268,3.40676113848468,2.86050400150818,2.45049073864781,3.72878037112848,3.6466119889876
"FBgn0052262",4.58166458048438,4.08156119639535,4.21522816939888,4.0178239438969,3.93983775970765,4.21924597851919
"FBgn0052263",0.100878370748243,0.0269837213182694,0,0.0911489833283003,0,0.0500908234780603
"FBgn0035464",6.46246464547476,6.4714053442211,5.11324625206092,4.59849026841279,5.51754971624219,5.52919939206496
"FBgn0004888",7.82698059553688,7.26098537643284,7.84025550104222,9.25667103181568,8.06161420925923,8.07327933544362
"FBgn0015585",0,0.508695361652831,0,0.532222189735193,0.676521979046932,0.450806374983798
"FBgn0004875",4.33138276649772,4.68235979863991,4.81749023694279,5.19329865106882,5.61170355292603,5.77563529932711
"FBgn0064227",1.01431958226181,1.83312487592352,1.73792899271422,1.10107180656616,0.55920495880467,0.531066497508227
"FBgn0013751",4.16467366374278,4.07584920210546,2.77719454809028,0.589290819095173,0.267206172763273,0.212856915412149
"FBgn0026592",0.625700661682048,1.71155217279758,2.28201271592557,3.27160346206209,2.44376576347779,2.36463125943795
"FBgn0083987",2.78844141305696,2.57451087983017,0.790564374902555,3.05054174756787,3.84375275321576,4.79399469389379
"FBgn0035469",6.22868980398188,6.27234611648068,6.01915479625536,6.16280620128549,6.15773092917016,6.20851140723374
"FBgn0035470",4.38527226297401,4.06697606759042,3.51431166065334,3.63821288542341,3.81657922810652,3.82705683650015
"FBgn0003943",5.26227904743962,5.15070182702256,3.89982334409283,3.34197436497432,4.14794160540358,3.87714545633021
"FBgn0035471",6.29059949548453,6.69163186735081,7.37821681169509,6.86839045305445,6.98548904535592,7.23550688654986
"FBgn0041147",1.8880515634657,1.74279527215211,0.974220182872522,2.82254865262954,3.79735544751833,3.81692732186253
"FBgn0035473",7.93005130306331,7.8507494258965,7.36649707577453,6.74840756031514,7.07104397396505,7.15379520475806
"FBgn0004910",1.01350513803126,2.16037810789384,3.59872249967662,3.39919160592577,2.29978974229006,2.25202198889951
"FBgn0035475",2.72126327738943,2.47793372634032,2.42220070117878,3.8641366092102,4.27541684583834,4.36744795141685
"FBgn0035476",0.295577278534694,0.186362366703385,0.507647509509933,3.78313182806203,1.27427359046905,1.72154765356878
"FBgn0027552",4.74432258224568,4.59254673572562,5.42772348754363,7.40907690362991,7.14824268137918,7.10189165350501
"FBgn0035477",0.12940027443261,0.284454908094259,1.58269087304075,1.26044123684233,0.556686416680037,0.415769481287367
"FBgn0035478",0.0561614783390815,0,0.658557002545741,0,0,0.0819300843210274
"FBgn0035479",0.0500491583080631,0,0,0,0,0
"FBgn0035480",0.541408776909122,0.523901137694835,0.375470993337874,4.2508933773029,2.90395027424137,3.13089134339346
"FBgn0035481",2.04287893136251,2.52055551093301,2.17081599119018,1.39427266651128,0.799986637271061,0.7456065115403
"FBgn0004880",4.38702471431614,4.67541512687996,4.40944524834043,1.84206567379907,0.611887175211483,0.937344392150232
"FBgn0035482",4.18688083134723,3.88018593132042,3.34271829094855,2.82814207085716,3.30204408641242,3.24796396001582
"FBgn0004895",4.09212284983868,3.5982818239075,2.54114556932517,0.196644810486383,0.0937137670084855,0.0991353374629768
"FBgn0035483",4.58298946895292,4.09082803066694,4.35470603451325,4.38922261635589,4.26847182291237,4.49370496890069
"FBgn0035484",1.87231264524722,1.76039129154341,2.51501348829126,5.34005659627057,4.83587861045901,4.69616634733845
"FBgn0035488",3.89474017089988,3.91390425334222,3.6258783041239,4.11479177446992,4.99613109932829,4.98590567596793
"FBgn0035489",5.93200918650535,5.83805421416452,5.78699879676445,5.51653525577847,5.8058599278667,5.83498925260555
"FBgn0035490",0.561129608572702,0.796557055686695,2.35086494601727,3.77708300354566,1.35190530900565,1.4271395007749
"FBgn0035491",0.0604983197252131,0,0.311295008265722,0.255504358764876,0,0
"FBgn0042179",0.381428465438086,1.25536174431346,2.04670058674162,1.24159005407427,0.924974741273696,1.12849137851042
"FBgn0000449",1.55929111902013,0.869637714074037,0.657742430633386,0.827185725391997,0.964898359531592,0.789553989272238
"FBgn0024179",2.01345511331188,2.92895202166306,3.16830185828028,2.58584227639179,1.96860689563076,1.9718433274787
"FBgn0052259",0.95459685861372,0.943491547530102,0.418875368897717,0.377034879710365,1.64444699667448,0.973234344014383
"FBgn0016013",5.27760171297927,5.8546888921073,4.14559594469866,3.22972326518055,2.28445490809426,1.86520223661511
"FBgn0004516",1.16810284947939,2.09076198913521,3.29314384968046,4.65430377662505,2.84152031930818,2.55483685112533
"FBgn0035495",5.34546024772472,5.37745696070404,6.10028808322745,4.83077250822055,3.1505710491266,3.28262958179959
"FBgn0035496",0.837441137007609,1.19801003094665,2.29969011857002,2.39887568715268,2.24380920079198,1.99452903893251
"FBgn0035497",4.78657545311551,5.84378792159997,5.08035493847817,4.51489233380167,3.61686344564149,3.59922256315983
"FBgn0035498",5.34686117916216,5.54426280726799,5.51742688476729,5.41571135097297,5.36887309081376,5.3886063014515
"FBgn0028484",3.73749208177799,3.16869658482937,3.23808368007098,4.21230474268218,4.53282187657717,4.59464408910477
"FBgn0035499",7.47122811285302,8.03436980356403,7.89277957831028,7.16495719391985,7.1873421747443,7.22892448425316
"FBgn0035500",5.70370704908078,6.17368313190672,5.90115169702999,5.80999058397521,6.2443752529421,6.24288636807116
"FBgn0260985",4.35513610783291,3.43872665958299,3.02162363439343,5.79012038464125,6.45179301886061,6.52666824462896
"FBgn0004574",6.93848576021415,6.35897816006614,6.59282476550788,6.0017549625274,5.53908745023363,5.58862469854269
"FBgn0003206",5.76748530868818,5.95139196588437,5.8544495358274,5.19233227225708,5.05427545182245,5.07558825001081
"FBgn0004552",1.11309369297093,1.2124386032797,0.977605981530655,3.15592891083953,3.26155338068279,3.2001402124975
"FBgn0035501",3.00034800820181,2.83317751210738,1.94626298433245,4.79252742986059,3.25636307104933,3.09166260281664
"FBgn0259986",3.44373526837004,2.92526079744442,2.21498581244058,0.0446520676575229,0,0.0139805864173733
"FBgn0011653",5.33578335739443,6.9731635206001,6.16392334704148,0.120440861790155,0.00847672021721784,0.00882793795851849
"FBgn0261274",5.25924988589386,5.34913877707708,4.70479451709167,4.44316237090621,5.21922661439481,5.26455144335631
"FBgn0040696",2.26295024616839,2.5150261079655,1.75427609739495,0.0410243882603508,0,0
"FBgn0003710",0.852496700788268,1.52026131147599,2.2251731107584,1.98709889577097,0.997982423570236,1.00148521113962
"FBgn0035504",2.50958690737872,3.71113143387221,4.38478202360611,1.39342169225797,0.591782804780156,0.539784153667745
"FBgn0035505",1.78762052084846,2.47908566346693,3.0608740151849,3.43625513697472,1.92817700314547,1.78332673261707
"FBgn0040697",1.47187937177385,1.9651082525232,2.1533027367868,2.98955322304959,1.08827052434307,1.19932998310813
"FBgn0028664",5.07616998016525,5.02507310262687,4.53308361596553,3.90746755824004,4.82778346479427,4.85929374765771
"FBgn0263110",1.96221954371582,3.01089081102674,2.85714100262706,3.06197142334671,3.69193609825517,3.6426207139606
"FBgn0052252",0.219559486250796,0.582498197714145,0.775517523926122,0.487265091702605,0.316932347036104,0.331621529734823
"FBgn0035508",1.23383898807982,2.52830375789272,5.84882571715133,0.402383835009213,0.211891875733971,0.176862724684323
"FBgn0035510",0.0507951868150397,0.0598482295731993,0.18589825254622,4.31437750253786,0.10281975789856,0.210341480424785
"FBgn0035511",2.16903025311631,2.20961244323042,6.92060296042917,0.639865605808806,0.351485861586518,0.510134536914988
"FBgn0035512",0.172109830729302,0.179639708728,0.480161699348165,1.72207688151267,0.366495117442761,0.245145138442586
"FBgn0035513",2.16509833497821,2.74649766034982,7.59986822206287,0.702084783937787,0.369853942157271,0.327161920586538
"FBgn0001257",7.86459474718412,7.75574217934539,7.15399781766079,5.48800719994203,5.5354153618008,5.74959326142758
"FBgn0035515",3.38684128964347,3.24271224717812,2.99055556878303,4.29313501904332,4.02585270315673,4.16328134555912
"FBgn0011692",4.72650428534528,4.26473157945995,3.64578234396466,4.4101036211561,5.43558525921565,5.50626869872994
"FBgn0041171",6.83837195118904,6.42758103266321,6.44108669716774,5.8170706301774,6.3925338108062,6.44635880318406
"FBgn0035517",4.6527618140216,3.76133846910067,3.30993285082193,5.35074474706112,4.99096393392218,5.14520055344402
"FBgn0035518",3.95356324723525,3.6958936224754,3.45618978445633,3.66739260066711,4.14252780327592,4.20431290317827
"FBgn0035519",5.09003617982018,5.40923477716452,5.35299857765716,4.99406373724061,5.29361326740823,5.37592910860833
"FBgn0035520",5.51482922847525,5.08940069105662,4.74198464575727,4.22898026329255,4.75954469105778,4.82025045703506
"FBgn0035521",4.78457726746362,4.46189521096381,4.47463721476905,3.30325032328813,2.19017550610798,2.57810303598838
"FBgn0035522",5.70983650648081,6.75786332904762,5.93361748574095,0.536680584757931,0.193428609215941,0.214107393411075
"FBgn0035523",5.31890609264063,5.24464735095214,5.32425256703838,4.16538941993541,4.67984600501269,4.82665525548407
"FBgn0035524",6.10807275980041,6.03692966141447,5.16355911167119,5.1769450400437,6.01500462742296,6.02141309894576
"FBgn0261952",0.689449461399034,0.683964983908568,0.305470961518747,0.389578925945032,0.122739766973636,0.139197040291006
"FBgn0035526",5.76656601072673,6.06055976078564,5.46082773400731,4.78736454926128,5.02715405150373,4.92036000187436
"FBgn0015829",5.08095606230876,4.86806443925247,4.1819930247514,3.85557117533953,4.39344365919464,4.34519054530079
"FBgn0041630",4.72213263596262,5.03183626602763,5.56855203816158,5.75137802244915,5.05481375467547,5.11660180368693
"FBgn0035528",7.20478630983657,6.96464121747532,5.91868437969548,5.99354303701605,6.01613078609469,6.06764947165876
"FBgn0035529",5.60772681543388,5.52856506801215,5.81026571240193,6.03825398951649,6.3520928761628,6.40026124988629
"FBgn0066365",4.46182319748899,6.3461254164387,9.59404275627755,0.198192381940887,0.0463256524136711,0.0858654199549381
"FBgn0052251",2.15402901751951,2.61544454819464,2.09484072628452,2.95478071618987,4.69765707394134,4.51677160688688
"FBgn0052250",5.76203249373605,5.21070445843098,5.03429496276685,4.86809901996655,5.24109653122507,5.49967052122706
"FBgn0035532",4.53282810901925,4.32142306323736,3.95484770300517,5.11264592642602,5.51512895419482,5.67429115205458
"FBgn0035533",6.48550733245979,6.59599141854215,6.29236028822785,5.08638466040796,5.42571441256807,5.33732575119418
"FBgn0035534",6.33463084162511,5.8176667423449,6.00132711969102,5.41906016093538,5.42664383173165,5.52741132088845
"FBgn0053514",1.68865036108654,1.72454550338738,3.25966267762578,4.30695483542751,2.68572938972065,2.95132854891401
"FBgn0035537",2.51715976895076,2.52835877448283,1.2605315646734,1.93857561930784,3.27732125249676,3.19817037528523
"FBgn0035538",2.28939185279763,3.45556263577415,4.16966048310323,3.4124672138728,2.184956250547,2.19593967477704
"FBgn0052240",0.250060517068764,0.120818915733212,0.172560480494913,0.140930441561773,0,0
"FBgn0035539",5.15044594613227,5.4819059652122,5.91714767595075,3.54387939630812,2.81560616777603,2.59618140563732
"FBgn0035540",3.3299043065087,3.43401966560154,3.51726309319787,3.60445093031252,4.12971988129266,4.14535138557262
"FBgn0035541",6.41064807886895,6.93366705238631,4.87504771931741,5.04951315192165,6.50638137537045,6.38639193857683
"FBgn0035542",6.03402638441304,5.9531045684192,6.86972337925682,7.55601549328297,6.1732114016464,6.17538886799942
"FBgn0035543",0.0963309496133483,0.0457471348590416,0.758625540596891,0.0866282129520836,0.0115123413712302,0.0357500168781807
"FBgn0000038",3.63770297633464,4.54192984575446,4.64170208140898,3.80250344058368,2.70949577502007,2.55469444081231
"FBgn0035544",0.76170738077327,1.00138432287054,3.15053368183595,7.13407715604,3.33463834935786,3.26667861557459
"FBgn0035545",1.34199143832209,1.45544427525591,4.48406077282524,0.463920589994855,0,0.0717699445279099
"FBgn0035546",0.986769880452719,1.20857968576089,2.34889808130787,1.17026479625546,0.0464156231869891,0.275286021054179
"FBgn0035547",3.30834485552087,4.58608616290395,9.75327525822012,0.242418365745945,0,0.0352852237089062
"FBgn0035548",1.34035147488505,0.992153523163889,5.54823007023562,1.12487069807404,0,0.129212974461479
"FBgn0040699",1.52145282582243,1.04864772756534,2.83239586977311,1.60859637032606,0,0
"FBgn0052241",0.414155021416226,0.67126528834872,0.330219914968726,0,0.0273279006469047,0.0288486119324072
"FBgn0052249",0,0,0,0.120743020958992,0.110902532750584,0.155013451921462
"FBgn0052248",0,0,0,0,0,0
"FBgn0035550",0.136416371409332,0.228148816727767,0.135821804235365,0.0212279800364419,0,0
"FBgn0035551",0.912012102558452,0.521411616862236,2.0236456966706,0.0402514020981215,0.0612547289166642,0.0327608750564574
"FBgn0035552",0,0.0138043639740507,0,0.430840831098851,0,0
"FBgn0035553",0.732551414718793,1.09408740040178,1.66088299300395,2.47547923488553,0.131058928031415,0.031563736125093
"FBgn0035554",0.433787383458778,0,0.513142031090899,0.147789904406054,0,0
"FBgn0035555",0.089965188431867,0.376710459866208,0.445619715389567,0.0940526636055542,0,0
"FBgn0261526",3.5488927894645,5.71142332076901,5.73534887018589,0.358257837617136,0,0.0430651787982438
"FBgn0014073",1.3914432970206,2.37037355381005,4.11953878510788,2.49913153635825,2.08349932547288,1.97504682779716
"FBgn0035557",0.767825115175204,1.92427094605723,5.03420250700986,1.37225564844579,1.8679399418182,1.69270392616594
"FBgn0052243",2.71817528312111,3.25600823082287,1.97058496417344,2.98552228915506,4.57811149179349,4.33546896379908
"FBgn0035558",5.33209206139293,5.27275853713926,5.08976930863351,4.53973577373955,5.20688151777059,5.23672985906638
"FBgn0260657",0.190667952938327,0.343302068164667,0.955731637592159,2.60814923612742,1.4597725789896,1.33146446064776
"FBgn0262733",6.15679906202117,6.51650846687652,6.51949472813215,4.86320502616557,5.76403292562373,5.83823326506223
"FBgn0015805",7.12264166162187,7.00453509966922,6.71531683611318,6.05847668992747,6.75236057413443,6.84743324370703
"FBgn0262870",0.592962624491618,1.18781841147829,2.31056988640393,3.58464988292748,2.16735471603627,2.30103738616616
"FBgn0052238",0.27229796194844,0.44704909718059,0.142851244904074,0.030680447598895,0,0.0331495023074572
"FBgn0046793",0,0,0.0180727953211989,0.0442613503311883,0.0229126138471272,0
"FBgn0085295",0.496380535741502,0,0.636754065804855,1.11356048961767,0,0.403174994158231
"FBgn0035567",0,0.0167645806060855,0,0.0190239197445859,0,0
"FBgn0035568",0,0,0,0.0590287651520131,0,0
"FBgn0035574",3.19998322684113,4.09861325614997,4.13085675687623,2.22595662422958,1.96576951138923,1.77532029707326
"FBgn0035571",1.26759572185188,1.34630451613469,0.488778227945312,2.03927177560365,1.91189862490803,2.15849537881911
"FBgn0035569",0.87278779232272,0.618129626964521,0.761480172977466,0.523858995202626,0.506752225674697,0.327018166354997
"FBgn0042199",0.767403946631345,0.743179729240225,0.610606524846491,0.476257244892249,0.227366493233278,0.515829501572008
"FBgn0035570",0.874295721783305,0.263693086181898,0.525021475822505,0.510222665080415,0,0.35397475660709
"FBgn0035572",0.302743680433575,0.543181079255147,0.240767371302204,0.278822159727087,0.138202405767911,0.550862257920199
"FBgn0042131",0.0388946245455229,0.0460921772336456,0,0.0349736355536582,0,0.0284487811479092
"FBgn0261797",3.10023761434574,4.02817129540125,3.95490352297542,4.50198681944149,5.12499803849601,5.04002883406183
"FBgn0027085",4.2652043297474,4.08471911330491,3.87560315501031,3.58833686233363,4.18610433258889,4.21515049531988
"FBgn0035578",1.92953727313129,2.68120635934192,3.10158284735932,1.65251861818768,1.04693103080263,0.979404936006562
"FBgn0052237",0.139257299137831,0.0720635311265926,0.40425136495138,0,0,0
"FBgn0035581",0.146758175002608,0.31521377321321,0.335525559702738,0.036594200444341,0.0199169329149885,0.0229211336024583
"FBgn0035582",1.81389403761563,2.73202818742307,3.13600430951477,0.465907615909109,0,0.110094325068387
"FBgn0035583",5.80552205081159,6.05556877662526,6.9337378589257,5.566361577314,4.50043878463439,5.21952092103974
"FBgn0028699",0.0507469956954193,0.030536240629099,0.543121674537955,4.91446406709254,3.41771616954351,3.06996160846416
"FBgn0005775",4.37971105837542,4.87024140704511,4.40569290132626,1.48770242871431,0.583812695605373,0.712695258048373
"FBgn0035584",0,0,0.0388324118268262,0.0932445605520022,0,0.0512626685427461
"FBgn0035585",0,0.0447803252129504,0.0651477810988638,0,0,0
"FBgn0040842",2.04259181114742,2.38593623713493,5.59277693624303,2.57586654832252,0.109573988926613,0
"FBgn0040843",3.02540802810643,2.7701249659043,6.35994278507408,6.99660341723752,3.21229695970725,2.56049731117955
"FBgn0035593",5.75027419653512,5.35021080125141,5.5603572929409,5.70874455834727,5.6957127050938,5.77184069162438
"FBgn0035592",6.45387639757393,6.60822228934625,6.7261772795547,6.10565712782606,6.47911574388212,6.69899630127142
"FBgn0035591",3.73817334558761,3.77999506573262,3.68457191013426,3.03153635326805,3.3425305676173,3.47341028139329
"FBgn0035590",5.09860904559205,4.44787008647755,4.46349167726237,4.90154755111765,4.76223718053712,5.00099151204738
"FBgn0035589",5.02722041536501,4.32445060465607,4.75807927122788,4.99185739662387,4.88271151462055,5.33058708155566
"FBgn0035588",3.60079306378002,3.84630274928955,4.41284925591011,5.47367003689509,5.54813140692284,5.61656060583074
"FBgn0035587",0.530945685209521,0.550366817962516,1.71605585672896,2.7719426092565,1.97589060352814,1.88643308821106
"FBgn0028962",2.91661421939179,2.90091316664141,2.87964695957939,3.70824242605307,3.9833311144399,3.99161707781145
"FBgn0035586",4.44710306829726,4.67013784788352,5.51613179376629,5.01568042810919,5.16518035933454,5.22904181007474
"FBgn0027914",2.3654349900666,2.09810958624733,1.32856076367625,1.54389176599419,2.65878501856374,2.68843104564125
"FBgn0010747",7.13498070146557,7.1629250020253,7.29804423311431,6.09333410355137,6.26685773687521,6.22861092745069
"FBgn0052423",4.35272321981615,5.29074876734685,4.90346735021158,5.19791648851863,5.90768145658137,5.89764461403733
"FBgn0035598",0,0.052094347400843,0.070403479973339,0.177397371644366,0.0602999196907759,0.0630613686360068
"FBgn0016031",4.61267096536724,4.52247011284199,3.8093321197735,5.33464335449132,5.66657482357905,5.68249745274085
"FBgn0004380",4.32539361084614,4.55679724659274,4.71049238093311,3.84414458105934,4.02585270315673,4.11960518231157
"FBgn0035600",8.41226497514355,8.05040918612337,8.90692966807011,10.2445303360693,8.24863445060995,8.06028521846302
"FBgn0035601",7.49962269047559,7.1419538426141,6.5488696764757,6.91922088592516,7.62921088594737,7.47653560571403
"FBgn0260856",5.01050237071875,4.89160874685368,4.63503460521373,4.20565837981423,4.31135779237161,4.5138254827465
"FBgn0035603",7.51276416191136,6.90533886423443,6.87261947971734,6.77060443316661,7.20787333453095,7.35322623771837
"FBgn0085420",0.577267841479644,0.995734142315905,1.56260633440253,0.747512864621986,0.29142792514984,0.34403081831262
"FBgn0035607",0.0595571300370192,0.148059439376699,0.280055981236375,0.738380472514468,0.744969639491295,0.980673178980142
"FBgn0035608",2.27979218902617,2.1624324185436,0.792059881288092,0.167100968963075,0.647366091017538,0.484038080247965
"FBgn0035610",0.153746978694865,0.411391533849246,0.998064047603776,0.527561829343467,0.273637625946757,0.433151753792075
"FBgn0035611",0.621587270101792,0.887227342951433,3.50170663996903,2.21300503854505,1.59940825688762,1.5129600596266
"FBgn0035612",0.783793558175145,1.15888633601267,4.31962515921733,2.23766466672887,1.13174750707913,0.843359210770159
"FBgn0010894",6.84794681210744,7.02649024493649,6.0232597886251,3.15664739979215,3.5275833471414,3.45947096432916
"FBgn0029118",6.68710269166014,6.17331335642075,5.86926686728201,4.80518409460764,4.87095154281845,4.83328986369072
"FBgn0029121",4.34688599353175,3.96081749050926,3.76066805940253,3.5916195826226,4.11060545413061,4.22677053396175
"FBgn0040239",5.19379933566093,5.29064188289214,4.29220750121587,4.931366310077,5.61917528088551,5.49873274932235
"FBgn0015766",4.72301239639237,5.48819684573903,8.72551282076796,8.76216607510268,7.05232894028673,6.83375031254669
"FBgn0065097",15.0651973239225,16.9287612405562,20.0907469232353,19.9365818701649,15.0520457944166,15.4305309568742
"FBgn0035617",3.31224694046635,4.07230306396117,3.48126018668317,2.97894058564123,4.12441912780607,4.12820265224167
"FBgn0003486",0.942443189870545,0.802568785858309,0.473609258299039,1.59830326530335,2.93314769821874,2.48146170061053
"FBgn0035619",0.673304043347804,0.46814223061346,0.387247826577989,6.29280199098055,5.49811999766157,5.9637746541376
"FBgn0035620",1.06490354017993,1.06164488044509,0.449900450632316,5.61055243107123,4.93151287329559,5.14802298348503
"FBgn0035621",10.3220746111623,10.7001882650019,8.1970987166306,0.395941314284343,0.271673076480884,0.10199249065375
"FBgn0035622",6.44013663230067,6.12465278757839,5.84457647305984,5.00610050390243,5.33073406542168,5.26828092314551
"FBgn0035623",0.882948183770972,1.21490812531173,0.69818379977583,1.82757923283854,1.19797230027693,0.751414016530089
"FBgn0035624",5.41333005155635,5.10682986340456,4.51775441213008,3.90823648299689,4.76756475939361,4.78380759412688
"FBgn0035625",4.7967015711995,4.38598315929781,1.15430451945295,3.96456498078504,1.73878945004715,1.93152800155425
"FBgn0035626",6.51396914327217,6.48828683841217,5.62727122075819,0.3360331085612,0.172531038927611,0.368874487318703
"FBgn0035627",1.98832476330508,1.84534953815009,0.943691076925514,2.348861265473,3.93036833885878,3.9469647411558
"FBgn0085447",1.35336281651299,2.71526521131628,4.78467148496631,3.33475560792263,1.6516051205455,2.03282729881439
"FBgn0086073",0,0,6.52059039599231,0,0,0
"FBgn0263106",7.06147380466159,6.87136316288274,5.55267217116222,5.94867092488985,6.55527780424766,6.53988152886059
"FBgn0016756",5.89387910006112,6.16367785043027,6.66546383521222,6.43651334011337,5.92859535641811,5.93073260740746
"FBgn0035630",8.6131816921012,8.26054323160583,7.93927360092017,8.43665741403515,8.78991831236122,8.79109449732709
"FBgn0083044",8.97471858496091,8.28012117919651,6.14729041544866,7.9127815790492,5.32945731549917,3.60295565115891
