"","Embryo0.2h","Embryo2.4h","Embryo4.6h","Embryo6.8h","Embryo8.10h","Female.1d","Female.5d","Female.30d"
"FBgn0035070",0,0.048851223049528,0.0483815640369618,0.0372337626266051,0.0457606921517517,0,0,0
"FBgn0050420",4.80537501089477,3.76376211314965,3.91829081495222,3.94742303799046,3.85188893233451,4.1563076185327,4.28498044635746,4.41938382717167
"FBgn0035073",4.074753742132,4.99808264712465,5.35759774788199,4.97961839920392,4.84046826944554,2.78592085522262,3.48163477343705,3.57304726515311
"FBgn0050423",6.9212220815403,7.29474020277119,7.7928228236985,7.53328300458422,7.93218521850252,6.84071499114108,6.63326844750363,6.78134659805558
"FBgn0085442",5.93486085792839,4.9732898245199,6.30653202705904,6.61217849192372,6.34608994851492,5.60262909441316,5.57611394138847,5.67675258861606
"FBgn0035076",0.198116929152455,0.178506865382358,0.249198954459336,0.505709057412892,0.969162649510556,3.85956211812883,3.8305494319557,3.54575837252388
"FBgn0085434",0.741481655973336,1.30598802577252,2.15875064386744,2.78931609950002,2.87014176281485,2.34993420328092,1.76734546481867,1.67989215880824
"FBgn0035078",0.0970228123020136,0.368212951250613,0.395851403515365,0.79859471575105,0.66002499570017,0.298728689215947,0.238835763674879,0.38928925899702
"FBgn0035077",2.77588914741431,1.81860109375694,1.94753525176087,3.12659462769386,3.684998221883,0.66816815187868,0.195479891801688,0.355045591576711
"FBgn0066084",13.7644569636199,14.0149009571323,14.3168542528474,13.8583210299879,14.5453446110543,12.8995079825579,13.8699118796447,14.0495848251928
"FBgn0060296",0.101462365628281,0.143190943886938,0.192165121677268,0.570881591864813,0.959267164074384,3.52504152766589,2.9730969195353,3.09367003043535
"FBgn0043792",0.657881424937954,0.783032479480243,1.30069775903879,1.05015338864714,1.43453482470308,2.59889158815434,1.85694586328243,1.25111917026575
"FBgn0022343",7.03093192786131,4.73148196149966,6.2714462197089,6.68054940871888,6.46457515528351,6.67904370623028,7.1602849173286,7.25212609481477
"FBgn0035082",5.22438376890364,5.35010469576765,4.89023752078489,4.09826794958302,4.58957774601606,5.05257239790131,5.34431011284321,5.36272586200066
"FBgn0035083",7.36843661678934,5.88615259544194,4.67458493854241,5.12401375206042,6.73820037323059,7.52822748142208,7.47935992189155,7.57881043429589
"FBgn0035084",2.63075724860293,3.18308787220604,3.78552962780158,3.16480558258654,2.90209480944945,2.68077892546997,2.148722645563,2.4346362333211
"FBgn0035085",3.85317728929812,4.16798407308183,3.97029229260491,3.45228440736254,3.7265369818481,2.89784835953978,2.74223046889833,3.1117524796324
"FBgn0027599",5.40297110756675,5.16308808541303,4.76174269262979,4.56225463746073,4.72006500063068,3.99159893891785,4.82338762234875,4.79134524931415
"FBgn0035086",0.113469276089251,0.122175325676004,0.0809135740648041,0.206789486343517,0.42376101729333,0.753328977460571,0.48644047950002,0.441374051582037
"FBgn0035087",5.97252264489043,4.69573775654603,4.12988470139085,4.84237548820629,5.20448506902822,6.30933446479845,6.61878338159287,6.78118920312583
"FBgn0050424",2.16324752690234,2.13656218608316,2.12971163979345,1.43243032208957,1.66781039668169,2.60601575277523,2.89526189952761,2.84052567376966
"FBgn0002607",11.8054415999067,12.1470999631516,12.140689200192,12.2479720037642,12.3559511767964,11.8988394237833,11.7691725301603,11.9561401661888
"FBgn0035088",6.18378820229475,6.69280378072488,6.53581502250378,6.11757453603509,6.07769163467635,5.55231250990804,5.74476388695329,5.88839257660237
"FBgn0035089",2.35404022559979,1.49024664298068,1.53172828950145,2.38176511344042,3.35779548284423,4.65813148952197,3.47520164311024,4.0647707832054
"FBgn0035090",0.133068163631332,0.265166815542272,0.330808483737027,0.178003235471351,0.344593329899866,4.34738219131511,5.22451497000624,5.63290797868549
"FBgn0010435",0.608035182897028,1.28512993071987,1.37935479852733,2.39183369535478,3.22650082308382,6.2446758897278,5.45666489485029,5.18401442677753
"FBgn0035091",0.548320217938493,1.84669789637585,3.5414528879828,5.29123517587171,5.69110978043581,4.34168693328864,3.31888368380333,3.43478299632881
"FBgn0005634",5.61840018610287,6.699815340003,7.86085109140549,7.32054785772339,7.02252317182138,5.46042804557587,5.91139678183771,5.78614675642865
"FBgn0004055",3.82947412621363,4.4494557271723,4.79210570566291,5.10711034098561,5.19577278419969,3.96572888410882,3.70866180131653,3.58591196245953
"FBgn0035092",0.112860371410409,0.313040318417443,0.393440364175465,0.529372204834432,0.7851512706559,3.33469125989023,2.03590538374213,2.33416492824725
"FBgn0001147",0.198902702224946,1.0465120142182,2.27427359046905,4.35853692349246,4.27488035900523,0.116161380916395,0.028570849484056,0.0445812903402745
"FBgn0001148",1.28784459360607,4.62574390560647,6.56756522128895,6.17947124025644,4.9400633614659,0.307810861574481,0.0984624094570835,0.0422003952680106
"FBgn0004919",0.11325908963096,0.377932209370276,0.523929232005756,2.03553241885156,3.53387477725855,3.22419157633729,1.91542529155076,1.62963172599329
"FBgn0003715",1.00543591992378,4.18611225815653,2.41480394411522,1.88447679594272,2.35499370430836,0.535746419362748,0.329081104349184,0.346641517931537
"FBgn0050430",0,0,0.0585349789338926,0.0894100135814449,0.218513368813486,0.0815516525883354,0.116010294618033,0
"FBgn0262566",0,0,0.0247535573219369,0,0.0464512467096372,0,0,0
"FBgn0054038",0.180011607266925,0.168853803540437,0.632419923194806,1.13370818253099,1.27393953524182,0.40826947540855,0,0
"FBgn0259968",0,0,0,0,0.24353869638489,0.17818303240302,0,0
"FBgn0011694",0,0,0.0803420776603337,0,0.432389697428357,0.59058094230598,0,0
"FBgn0004181",0,0,0,0,0.0953782860976326,0.22011322475379,0,0
"FBgn0035094",1.03840808605555,1.41238049520954,2.03494814795988,2.57038763689584,3.18229502502548,4.70154905694307,4.20104568624506,4.22572994262215
"FBgn0001325",2.37058837612344,6.43075025974921,6.93879154052885,6.05337638559734,5.08285158519619,0.582555039611375,0.272956009433581,0.088763735214533
"FBgn0050429",0.0311210299356759,0,0.0335463411845173,0,0,0.0217815957546729,0.0974109627824133,0
"FBgn0050428",0.697680423819907,2.21984071782296,3.91539660755482,4.02524146113184,4.19779463844529,1.36012263649609,1.8681652150215,1.87990961096242
"FBgn0069969",0.729065445504667,0.785732158770393,0.654813121899111,0.184442806687496,0.548051854713527,1.73101375840479,1.62988813342187,1.40877163246713
"FBgn0085793",0.220139234088035,0.163720272010651,0.107110541905232,0.117641189914288,0.167697043258817,0.734407448957072,0.527131405974047,0.604245955130541
"FBgn0003256",4.92972946413755,4.91423442619085,4.30580275599311,4.02834813418931,4.76361872125693,3.05553580690618,4.88209031793493,4.50249609730223
"FBgn0085732",2.10964472395088,1.70764847041478,1.11594546242986,1.2619940881656,2.51710936419358,0.847160702638219,2.11187263913281,1.41359408240917
"FBgn0058191",6.03471314098698,4.88683787727587,5.30670699727479,5.70668801927425,6.15714681387032,4.68228675235449,6.01345555996883,5.90288637410291
"FBgn0043842",6.75226689915551,7.3508331296211,7.21021350461795,6.89036156824275,7.22186741668882,5.42040829146523,6.91250616301543,6.65674947783234
"FBgn0262123",0.435294682179986,0.465896125994902,0.429605252737074,0.166261679760907,0.364293390892395,0.112621674691474,0.410894628565383,0.367185404573345
"FBgn0040017",0.260912083834559,0.127322654184005,0.244501071351592,0.208429858929798,0.298294663669322,0.657629945175634,0.610436441510924,0.550269285881063
"FBgn0058263",4.45836231658935,2.70919798260799,1.59899874664803,1.66481503157437,2.40414016626392,3.26339503451731,4.77845040733805,4.29152988912351
"FBgn0262204",0,0,0,0,0,0,0,0
"FBgn0085638",3.94936684224949,3.67348858407034,2.38577613826941,2.30078560130584,2.8435316751683,2.81989907796449,3.91509060944065,3.89326512169348
"FBgn0020908",0.517600231588234,0.606370210029921,0.330965624253957,0.211571713545317,0.367672993479696,7.63337308287357,6.56704493207355,3.91363623141197
"FBgn0260995",0,0,0.0238537425559418,0,0.0447257786820787,1.65357828501947,1.46875533542815,1.33780812473334
"FBgn0039959",4.58799498223079,4.73910820783506,4.36891498537399,4.01594352559162,4.72152031214106,3.35309176379259,5.2680787664441,4.68183153447397
"FBgn0020660",6.53193347818504,7.18615386667235,7.51512422216727,6.6939747429164,6.88613552020814,5.01394903142234,6.79912617125742,6.43622848111601
"FBgn0260469",3.0837392815457,2.48914213135016,0.981002856561708,0.893224730715734,1.32507550513437,0.924746767460057,2.42943653667749,2.90211217933057
"FBgn0262124",5.14964958189498,4.4867336774739,4.67720377273297,4.29244311779566,4.65348427678734,3.00415258641131,5.20425811882618,4.63153504707744
"FBgn0046706",3.92659725380008,4.71095517167807,4.98470782329656,3.90759253640334,4.53470907573845,1.41180043012127,4.14459298871827,3.31658891185263
"FBgn0052475",0.62038653056153,3.16413138277879,3.9699793076278,3.47744419822099,3.03478796009458,1.41762841572566,1.43567126092699,1.26850026855829
"FBgn0262679",0.0363846076239248,0.256071051450416,0.28599278910896,0.324087058751666,0.330511361095629,1.53910420484296,0.74766151789401,0.632079256613677
"FBgn0002564",0.124265396257378,0.839169515807671,1.33140139890407,1.80262751136471,1.93695635670916,3.92475550712028,1.34089833652417,0.645971821614521
"FBgn0035097",0,0,0.0245921625249654,0.178406153464134,0.230612518284812,0.0321877549886979,0.218489810043751,0.286593762695224
"FBgn0040688",0,0,0.0992762151812287,0,0.184265057955656,2.75321300451953,1.09612688930501,1.22788891062561
"FBgn0020386",6.88067328237957,6.50728405776816,6.06220160031565,6.38049916125923,6.58579031002103,6.27791781659586,6.45087636775103,6.47057590908498
"FBgn0035099",0.790913798617771,2.17897272587162,4.0555167188297,4.20349091937891,4.2433263392606,2.47195998647762,3.00363461600603,2.78644372086257
"FBgn0035100",0.0441993686145519,0.178449498695781,0.831441124757274,0.685703379062786,0.636190731830846,0.127865808900296,0.129209676708944,0.157411130074008
"FBgn0035101",0.580037398873249,2.80312575486124,4.63456422839823,4.30280888449797,4.26302689177755,3.73596618176389,3.35066979440748,3.63119743158084
"FBgn0262681",0,0.128593260342343,0.603275723779876,0.595475016372437,0.461327385354493,0,0.65540495545173,0.287391913311785
"FBgn0035102",5.06614086816054,5.21214518330316,5.09637150181205,4.38059093426592,4.22836465101706,4.19641032815335,4.34154461918028,4.32081679179926
"FBgn0035103",0.640332175053193,1.95256094999365,2.6011140920381,4.07320327215671,4.75660168748149,4.78043084357539,2.70650403013348,2.50498133878185
"FBgn0035104",0.339227479267048,0.413233363557217,0.43785199031726,0.728961867742819,0.977978110529596,1.01002786624069,0.350566268489904,0.224171197792836
"FBgn0083992",5.34015275896312,4.67676951056714,5.46914686149339,5.45510360579545,5.3382068887524,5.0590956522222,5.20095940042189,5.14241343787374
"FBgn0027786",6.09549196851919,5.06460697529739,5.59065291464425,5.5671225309669,5.63953896384013,5.94830181235064,6.15478976108156,6.15370199326673
"FBgn0035106",4.76843842849675,3.51298533481368,3.76433553824337,3.70614371916916,3.52531721225445,3.48144103381077,4.48560071296798,4.4999797884751
"FBgn0035107",6.28518579837417,6.22394570233485,5.91489693647283,6.31287388170211,6.32575157581177,5.29441122127631,5.68067317228743,5.75727665625649
"FBgn0025592",4.34045545152022,4.12924179649779,3.46074256378964,3.62702310555406,4.02603868194725,4.98987924341227,4.78067755098148,4.88009774972197
"FBgn0024945",5.23921471415785,5.43608852977705,5.19235594641088,4.79353178234374,4.68884615027935,4.46628124938069,4.74821969017775,4.78560286025582
"FBgn0035109",3.58803697187061,3.37891524395837,3.58473405592066,3.1609685783034,3.02078130819676,2.33595767340684,3.11580234204918,3.08236707944822
"FBgn0027587",5.1572337387368,5.69706764231988,4.63405883797441,4.65465321189014,4.90654911737232,3.58302558523642,4.68762623042499,4.54634505107958
"FBgn0035110",6.40181133818809,6.80016219010997,6.36271884963997,6.19370276042722,6.27672183653492,5.08770892706236,5.60660212389331,5.72174723029489
"FBgn0035111",5.5097496728336,4.58214649889645,4.8850471670277,4.67997545704345,4.35581973099685,4.26792525817579,5.17030966883318,5.10546018231033
"FBgn0063924",0.171961290303693,0.656202538820128,0.872960319445735,0.793264162121231,0.39689928352096,0.487584103546548,0.883215710075048,1.22780267550784
"FBgn0063923",1.22846162738066,1.32920398302936,1.64252136808418,1.75521233914055,1.90300740999589,5.44821709432682,5.13482467495303,5.77013395407702
"FBgn0035112",0,0,0.124508394441795,0,0,3.78671135473861,3.09000483560448,4.28917787479342
"FBgn0035113",1.2866682754387,1.37940470792944,1.30630890925333,1.16488279777636,0.945041300499578,1.68209231883308,1.01772241044578,1.09664643050162
"FBgn0053229",6.34559330600439,6.0829005376223,5.99448695069229,6.52322633360946,6.03364324351038,5.4438950290596,5.95022576715425,6.02809834308585
"FBgn0262109",3.56637680032112,5.95260847237079,7.97671303908855,8.51015096638856,8.32322143210791,7.94794662759511,7.47373821496531,7.42753075111154
"FBgn0262035",0.168324967200764,0.395255877340184,0.733345662722821,1.53319951395374,1.23023991046597,4.22194666276113,3.69018240103039,3.99569254140878
"FBgn0085483",0,0.197144492650069,0.523399361436466,0.570738814000774,0.55102474093316,3.18509743144154,3.46536069897073,2.35808675829478
"FBgn0000541",6.05724663418832,5.72515763575626,6.00102304897483,6.00321092903927,5.92513306688693,4.52282160084171,5.98101921055577,5.87576286462591
"FBgn0052476",0.0837381244065058,0.542646348721663,1.22602138386177,1.2650527663681,1.10717228987521,1.74428167399749,1.74351927652517,1.60360142212137
"FBgn0024806",4.9022906909895,4.62241501066076,4.85304750699329,4.59809121971537,4.52951488784598,3.50749021528258,4.55957746685645,4.46733165655232
"FBgn0035120",6.46043459873806,5.92326329817695,6.42294441573713,6.23168584091621,5.91151902330892,4.66834041477276,5.74411533772594,5.75911587677425
"FBgn0035121",7.94823872670826,8.16784461871616,7.87778718666247,7.79096096225164,7.99996618643872,7.28421798317836,7.86711808806267,7.72031951249767
"FBgn0083014",0,4.84237045928285,3.19889798886251,4.5120372121213,5.05309395448689,5.56398176932067,0,0
"FBgn0035122",6.26769309269124,5.29727580368564,5.58359730593646,5.84485010514516,5.92346535946918,5.83264701348354,5.97619176696962,6.00607356726189
"FBgn0085292",2.19619154852453,2.28871291663483,2.64270619214622,3.12411965712425,3.36996753598356,2.26398687120632,2.70174421232655,2.87701388475907
"FBgn0027111",0.354062800425667,1.55642451040072,3.17177367213343,4.344679391872,4.58816293345789,2.93547294887599,2.29327630275182,1.94656992798243
"FBgn0029002",2.74520505671188,4.70765730426016,6.46041330085208,7.61501160080337,7.58878208468278,4.40847410920644,3.61134945940199,3.82513433461884
"FBgn0052845",0.108670976973074,1.02229678629346,2.64874613150187,2.95508213236804,2.78537687386229,0.393818144006158,0.370823806957199,0.288705830398895
"FBgn0035124",0.0411847965646731,0.0229769367558597,0.161451745303467,0.210301576884506,0.0823347165011818,0.0145054111555097,0,0
"FBgn0259744",0.0464396516988246,0.0722663578429427,0.247463346566746,0.227136027320878,0.206761985151339,1.0896337361069,0.243477764970193,0.383825370109938
"FBgn0259743",4.9460523907051,5.02821108601849,6.02990558952805,5.62788402838606,4.79257428049599,3.77904955283746,4.28410691122874,4.4026062218469
"FBgn0004373",5.77175619486429,5.71108737034253,5.89166949799594,5.71016172520087,5.70391741217964,4.70579548043209,5.42517057573222,5.3559535986334
"FBgn0085293",0.0759352289488762,0.311587977386525,0.345388426636363,0.373771805962869,0.651360811098492,0.374329520278942,0,0.303780748177103
"FBgn0052344",5.43240159095089,5.57764332800086,6.09185001891164,6.11410045158818,5.84235285791278,4.56850035726454,5.25733126530717,5.32625689271904
"FBgn0052343",4.89967352575223,3.38123352805208,4.50359679632068,4.99907547732163,4.78600557232012,3.31489370466904,4.02454131516913,4.04839314345109
"FBgn0261985",6.33461832865038,6.70224196077508,6.35279912498074,6.30918892307768,6.17177127071884,5.51121183821755,5.56329848730578,5.68899437299527
"FBgn0035131",0.220984901194094,0.284330527364857,0.132542362340006,0.955603694055218,1.55104344992341,1.5710408647806,1.37329184322329,1.21600778547335
"FBgn0035132",0.923880898707044,1.19951844915742,1.44356952281665,2.07533067395433,2.53987098536719,3.23363194680488,3.08671074653673,2.96690845620017
"FBgn0023000",3.60615792523565,3.82383086620027,3.70335545280107,2.71351986569491,3.53363809731641,3.30113545326124,3.84607202963046,3.44971851086992
"FBgn0035136",5.51946642152388,6.13897006454059,5.9879847531169,5.37730771920183,5.19534759832222,4.10690103452064,4.69022710768872,4.67911410117137
"FBgn0040291",5.46265440704339,5.63975600032395,5.66091435956599,4.87574075204134,4.832884952068,4.71779704240741,3.91591283224596,4.32193530834453
"FBgn0035137",4.04363322499256,3.15271236435371,3.99832189142526,3.84347137527526,3.45542323236937,3.51475349843975,3.99048295843318,4.03552714035458
"FBgn0035138",0.177669085205698,1.13412891983025,0.747100336013179,0.180635468245069,0.299061744595008,0.156034117393123,0.14239513856804,0.15237165494627
"FBgn0262139",0.51888758686242,1.89739921011615,3.56531689537052,4.96757903462821,4.56769146201975,1.40447809650312,0.708851142408523,0.621942609899389
"FBgn0035139",0.0475561169824657,0,0.146208138941733,0.218546846403448,0.0939350659080046,0,0,0.105624579196176
"FBgn0001316",5.71301389232965,5.58582785816441,5.76510240347811,5.83191016749348,5.87344657340034,5.75735133695352,6.05159614582724,5.94052150645708
"FBgn0085296",1.06484836993376,0.578369732370427,0,0.1350263894039,1.62205884983132,0,0,0
"FBgn0085297",0.333169522203458,0.438866621325525,0.165002473153993,0.248697555190453,1.38524326753402,0.12445651591283,0,0
"FBgn0085298",0,0.382497937083175,0.0608650250885944,0.220804170667806,0.219311659693147,0.22856998690715,0.379220589126871,0.301826417746681
"FBgn0035140",3.59188283504026,3.15841782099799,3.03933846182795,3.53991563963485,3.49464601356664,3.14680345891267,2.99046298994628,3.14452773165303
"FBgn0035141",6.50677170807126,6.9663958577151,6.89860743325839,6.23068913383019,6.0037461392329,4.88797360628684,5.33112117077332,5.47751219817131
"FBgn0035142",4.72059039515612,5.47040345681205,5.66207729238358,5.64891693361993,5.46063117976389,4.80713850156953,4.31393510375951,4.3825842573545
"FBgn0035143",0.0220197486103636,0.0950417268655302,0.116021743120671,0.140725003541023,0.228322471961272,0.174788614968722,0.0236625855523269,0.0734851875794016
"FBgn0035144",0.147257196882239,1.00478181410931,1.71112482442855,4.43541524074781,5.52448686611659,3.01392670604292,1.04600204654452,1.32693420725801
"FBgn0035145",5.23344328332711,5.16751047535984,5.56872834729027,4.99067809046225,4.65327789576897,4.39731011657604,4.96382088399119,4.83677751736739
"FBgn0035146",0.43890706401522,0.907354491743168,2.0086087936256,2.3159023756164,2.18497211425784,3.2266765261803,3.3324845313059,3.07015057645763
"FBgn0016715",0.553753688604747,0.987790165783163,2.04323250091454,3.35756185713594,3.0656222846366,4.8611514380077,4.18621528657397,4.20907119578799
"FBgn0035147",4.81165597957706,4.37270141483317,5.37944075253498,6.87559578337043,6.87676249078156,7.37936970221016,6.68321921943463,6.76448682075358
"FBgn0035148",5.85005928713714,5.07907938556817,6.29892952846711,6.10197777132265,5.68771020291957,4.13031314554346,5.10652420634377,5.2123670049702
"FBgn0035149",5.26717994933459,5.29025482119881,5.77639355108241,5.25869227890361,4.94097011260303,4.39025495632187,4.69524221369676,4.78491746832992
"FBgn0035150",4.33348813831621,2.68393669635598,4.07200286969515,3.88785666261959,3.65433242204451,3.00522570396687,3.95794244961977,3.94130354092684
"FBgn0035151",4.84037259049595,4.93732555788838,3.69587135694502,3.49087814632629,3.55738558142352,2.25615017738666,3.82906814208486,3.72009236965259
"FBgn0035152",2.43621515300197,3.64145354567194,4.60010915434083,4.29091829196542,4.18060141748926,2.1769897053273,2.94315806181052,2.75509267086874
"FBgn0035153",4.75989084563237,2.02267318814931,3.1240071327358,4.08612985432677,4.6403722059605,4.64085225891744,4.96549802556813,5.04968303833713
"FBgn0035154",0.235828749407762,0.444413698441333,0.897550232853788,1.74122534845471,1.76578507466574,5.73438717910691,5.60731255739368,6.03912303666998
"FBgn0052483",0.067228426552519,0.396707521383976,0.509852895882379,0.562033806122111,0.689064731505351,4.2032951399029,3.9468711932994,4.15541733579271
"FBgn0035155",4.49445401348107,4.07593474989553,3.68304512977574,3.2533585163849,3.58291723367343,3.26377359764052,3.58298946895292,3.6657565826794
"FBgn0260862",5.02266963764723,4.16023448702344,3.66403904098672,3.41036010160204,3.45948407932132,3.18352144996474,4.34968373379437,4.37988430471614
"FBgn0035157",0.749277670387682,2.92297228018907,3.99123611314537,4.34758062265314,3.67907468042754,0.883694317575272,0.292974880779088,0.401919850266633
"FBgn0035158",3.2189624617844,3.46516476137574,4.95098157143512,5.46761533103317,5.36313953096442,2.89255034505332,3.0501324874448,3.0115976114459
"FBgn0025676",3.48311924685047,2.90778863416032,1.75506275224976,2.45044058939442,3.48426705261196,2.47481500108089,3.26867691843386,3.06211998454201
"FBgn0035159",3.75792998131724,3.3527260442659,2.90396954929075,3.62725662692733,3.98343144886673,2.00698374704023,3.0712649840832,2.88160197719878
"FBgn0035160",5.61879365746519,5.71040696879535,4.90323595207912,4.07159965339585,4.69036121935202,4.08113507206616,4.353210355624,4.33178402664986
"FBgn0000575",4.09243580162475,6.27782485213335,7.2021826081693,7.56116572624534,8.0773658535427,4.41371592650712,4.83754972594344,4.76359216563865
"FBgn0035161",0,0,0,0,0.234670534535952,0.0863227636556159,0,0
"FBgn0035162",7.0117304333767,8.00592765171811,8.42978332050851,7.96012360001331,7.93973199673802,6.84326784452704,7.02925409292175,6.89740985967343
"FBgn0086064",0,0,0,0,8.94969541807767,10.85738233905,0,0
"FBgn0086065",0,0,11.370087975442,0,0,0,9.95469505924627,0
"FBgn0083057",0,5.11360049373191,2.87180620102089,5.83402347647353,4.02963840108391,6.00383831926326,3.50338690119814,3.67045514288562
"FBgn0082973",0,0,1.76598021575519,4.21191554249182,4.40545465142572,0,0,0
"FBgn0083058",0,0,3.45601889045548,0,4.61445661419129,6.66192057913509,4.67338681820894,4.31390608926345
"FBgn0260755",4.13108731799737,3.72758287887343,3.038267599845,2.8230441420924,2.99557315823219,3.05647428169703,3.84775643734181,3.73628015121619
"FBgn0260756",5.29958535973834,4.06323543218174,4.57722940509584,4.39292185406675,4.05456199285907,3.8292406992993,4.42003768113469,4.55774091748652
"FBgn0035164",5.13885132201743,4.84535455669984,4.32215890762938,4.57632258960126,4.82829645734881,4.54818998907857,4.61923104816204,4.69768487137298
"FBgn0035165",7.35873031071392,6.71587964621443,6.1776886166328,6.2756906007771,6.5719270455028,6.28509700108904,7.06993841523235,7.11235609652702
"FBgn0035166",4.70926306101334,3.7467749568144,3.06367205214801,3.12483100525517,3.40748056200415,3.54600542415273,4.15453460427778,4.33611911125474
"FBgn0035168",0.0452377355900225,0.421289557303154,0.251822084481128,0.67906431822466,1.47216540358414,0.211549287071807,0.124646022315924,0.216937803881335
"FBgn0035169",5.96989644729633,3.63658982144961,3.50963250889091,3.80825117552595,3.75595576955096,4.92738924115708,5.51195501213954,5.58900839084561
"FBgn0035170",0.0529155338122609,0.234226612141064,0.356008551224827,0.532449626311655,0.269446141103311,2.18830596568345,1.2738619756433,1.3778900207275
"FBgn0052479",6.29111358911406,6.54433700407292,5.20456331944132,5.13960046458551,5.14685069600919,5.08140354506251,5.63163107843177,5.67988540468648
"FBgn0035173",5.3703630908675,3.6260419028133,3.41207287291203,5.68094035287988,5.50679550542997,5.84260931378877,5.62410967011871,5.67903807448661
"FBgn0054056",0.205841643002716,0.248574910444341,0.628611239138682,1.31422086536886,2.31787420232772,2.72256657243973,1.35306352620535,1.19728039639774
"FBgn0035176",0,0,0.277303991609186,0.381850370368651,1.02576590484915,3.23320856992979,3.38030278204573,4.30664138593062
"FBgn0028999",0.558538022184014,2.49249927897389,3.84334071686019,5.92690793539495,6.29262532610721,0.121712501954565,0.0389707366833941,0.0305625125122885
"FBgn0261914",4.92516868063287,3.77900751565624,2.7922785754285,3.13062121711402,3.90231481249263,4.2346775846875,4.48693957546376,4.54645001050178
"FBgn0035178",0.228392667080563,0.264196509419534,0.35028224121446,0.593614795084653,0.810361660742954,1.28557385237014,1.16684396441249,0.713726603738254
"FBgn0035179",0.163739590723066,0.242503731666992,0.568396017011795,1.05408439284238,1.87988217200998,1.27852008117665,0.879944888848748,0.734274768405322
"FBgn0024277",4.99447111071399,5.288642790893,5.14469086878191,5.14901949263032,5.23498407970751,4.68121873054191,4.72125780806736,4.73292580739529
"FBgn0035181",6.65141483138792,6.11295237384735,5.88460524677567,6.23888237384058,6.20774646687728,6.38726775056219,6.1439688471556,6.30908521564341
"FBgn0025525",0.577223361546101,2.52790107261268,3.99991884612148,5.42608021213866,5.69374898845345,2.72956799670651,1.70812542067784,1.69631882815737
"FBgn0035186",1.48574109435843,2.72645414926836,5.02306014050278,5.14905608598499,5.17631479311043,4.16773525298431,3.91728852905107,4.52209342350473
"FBgn0035187",0,0.103519796106254,0.118846877230981,0.134567539291353,0.290193176646259,1.02182081694807,0.475578843584423,0.489085598707972
"FBgn0004431",0.141870895607336,0,0.247329658249773,0.317821539497864,0.269583779717656,5.11771581865842,4.40268807340166,5.40488269108504
"FBgn0040281",0.135279535455158,0.217770462418784,0.141778054680698,1.04190879566812,1.68782215864321,2.67195907811865,1.69305199256145,1.34684912631436
"FBgn0063667",0.0606207496472846,0.666420302510895,2.18749856241218,3.58385601031427,3.20067697436783,1.04462493210047,0.498317255506633,0.523581024595883
"FBgn0035189",3.52899631373066,3.69473535900022,4.43317980218317,6.00325591232805,5.88799309597648,6.92636716400405,5.28914835809514,5.26733728275735
"FBgn0054022",0.0414384128125384,0.190980149221355,0.724940091185407,1.57488623702085,1.53790234379954,0.269976276861318,0.0438628299732352,0.0468660912012929
"FBgn0004425",0.0919035739820571,0.0929687798558546,0.737376126758826,0.598217497807881,0.932593388314038,1.940490028328,1.52492121242489,0.741310789353827
"FBgn0260963",0.258608167036144,0.382441494113154,0.613370401519729,2.10995556928845,2.6258128594533,1.59313382390228,0.670192246268736,0.796306195539616
"FBgn0004428",0.0696882825995504,0.0724621587500058,0.206645724319255,0.597278486793961,0.529382200601379,4.23711242314531,2.91999596385776,2.62364683642229
"FBgn0004429",0,0.0669630525206368,0.278272662650938,0.817646176739957,0.822428322924192,7.26735788467317,6.28567778428805,6.68261543151738
"FBgn0004430",0.174847405435146,0.177200889584309,0.40850644575641,0.931608178676812,0.251994125096531,0.123908501201152,0.0919003252003045,0.196842438478649
"FBgn0053965",0.0355262254131392,0,0.0381202151065158,0.167390044367691,0.0707717974742265,3.22181213514392,2.67488318362139,2.6895831981086
"FBgn0053966",0.109328729489282,0.0906327421903832,0.0601824440489768,0.0911117377895434,0.162742407292003,3.01292617444427,2.19561532255922,2.04303647305407
"FBgn0035192",0.189322334548141,0.433867484974047,0.392714178053973,0.751322315553501,0.953804588777093,1.92091064920684,0.622283803742482,0.574449360369963
"FBgn0004378",5.81874321352079,6.20965026056971,6.307801901725,6.17892772368475,5.79850938682757,3.37829520276565,4.68918731937603,4.72508126978386
"FBgn0035193",0.0806292866530557,0.687714681315326,0.468710508361068,0.514663626973114,0.843641414506379,2.34407287221842,0.848124338988712,0.760834946049288
"FBgn0052318",4.53048281059026,4.64466964040626,4.71691409490618,4.43151599040644,4.29969890917499,2.37484195981285,3.27824946498855,3.39939671094667
"FBgn0035194",5.70900383297395,5.03237859695251,5.44637865523744,4.73499135850629,4.50910040154064,3.63908163344196,4.37238103416419,4.60725928701462
"FBgn0035195",6.50938231618902,5.2897164484863,5.9177086193331,5.92400484331119,5.9741988864701,6.07791590024194,6.22657210871801,6.35217764427792
"FBgn0035196",0.200390098423118,1.31707247753697,1.20070521946135,0.910361964439072,0.472098841243997,0.236597927448915,0.0324432397814379,0.0343758963145039
"FBgn0035198",0.0400110481840245,0.146532711647995,0.401982087473842,0.0954009726593492,0.151910758007668,0.265083980722402,0.0430214898290284,0.099887244345603
"FBgn0035199",0.610809653666208,0.73967790647914,0.461442644791766,1.09299894382379,1.76127676186134,2.80593626164718,0.767834435422381,0.674633294583899
